# Sxx,Syy,Sxy, Smises
3.282030640352609496e-01,3.244412111183662684e-01,-6.810177581469973457e-04,3.263405314717862105e-01
3.336398172636630965e-01,3.214252682348704981e-01,-6.396430401650956025e-04,3.277051882339358513e-01
3.369379114074976256e-01,3.161328665400190419e-01,-5.115857967203600977e-04,3.270333053853677341e-01
3.421092451460315820e-01,3.135887520401984263e-01,-4.059403907834304966e-04,3.287788377261541828e-01
3.454698488918360733e-01,3.106871845664921361e-01,-4.824957106041279434e-04,3.294595374984883307e-01
3.487622437390477392e-01,3.078189372249478528e-01,-4.142843557854158920e-04,3.302006851216874317e-01
3.514552982072952636e-01,3.052914285999076549e-01,-3.532633901987743152e-04,3.307986809540028883e-01
3.538595991489339454e-01,3.031196069202324872e-01,-2.859513566329040355e-04,3.314160145721380957e-01
3.560419582560583884e-01,3.014585457078926001e-01,-2.021097483613126832e-04,3.321315438456817204e-01
3.580155858648025879e-01,3.002176695532758344e-01,-2.001770404344016541e-04,3.329013730740361110e-01
3.591250947499025070e-01,2.986317120601810760e-01,-1.584236044083004379e-04,3.330250238830387288e-01
3.603520810882238079e-01,2.980762108661149101e-01,-7.964300691555822377e-05,3.336025868446516052e-01
3.608925426128689606e-01,2.976241465318940627e-01,-4.942829697354681633e-05,3.337862074097865950e-01
2.044418327810029745e-02,5.964797577467133571e-01,-5.468509921532187235e-03,5.866014305682534236e-01
5.908323603725511297e-02,5.888178662086270831e-01,-4.942659431146119095e-03,5.616772498701673166e-01
6.642704210002849108e-02,5.545975715864031041e-01,-4.777702702238199872e-03,5.246134018729257109e-01
9.850129129556060847e-02,5.509701390894481410e-01,-4.566677281509959330e-03,5.089812295298460354e-01
1.046911925595748749e-01,5.261392618021479839e-01,-4.939673758259975102e-03,4.824663956891588890e-01
1.162998360507323942e-01,5.111869633338664842e-01,-3.434154402967559087e-03,4.641359537574274996e-01
1.315792555217227822e-01,5.025984360503142900e-01,-2.361790258666239799e-03,4.514460039934652946e-01
1.453657020765448393e-01,4.944658018219823536e-01,-2.508160462821063322e-03,4.401910047737122578e-01
1.490948535959820409e-01,4.835678904008757772e-01,-1.690368690374833074e-03,4.289268797959069901e-01
1.582077075121920973e-01,4.766386897276526646e-01,-1.445959817538578201e-03,4.204907576243641087e-01
1.676312015776148800e-01,4.716863497861691346e-01,-9.230631066828576519e-04,4.141514685124723094e-01
1.713284580679159674e-01,4.645200728063567652e-01,-1.220098468678312929e-03,4.068799536586476528e-01
1.791315855808155999e-01,4.619721195093925425e-01,-1.149875238563481759e-03,4.034309513833101435e-01
1.801554168146800861e-01,4.551228762899076075e-01,-9.001763221437045432e-04,3.969916701927108660e-01
1.858037238467478425e-01,4.539429665744252884e-01,-5.136456522701136462e-04,3.952767873145457411e-01
1.878560699749463603e-01,4.507324748445986073e-01,-4.092936058911332445e-04,3.921445373014246782e-01
1.899888413426578104e-01,4.485419330248260339e-01,-3.479664837056615796e-04,3.899590063191408773e-01
1.919721348630079594e-01,4.476525759790318526e-01,-2.981279657948333493e-04,3.889853150155621608e-01
1.925643944842964916e-01,4.466190409086850388e-01,-1.917724975351411173e-04,3.880036067843077308e-01
3.156780857884107783e-01,3.359354875910529614e-01,-3.946676558399325567e-03,3.263503681114877653e-01
3.282435260498485774e-01,2.903736854090578912e-01,-2.877096522353493890e-01,5.874333487035567902e-01
3.981927968615599500e-01,2.673168832866956168e-01,-3.195716038996196818e-03,3.515718987082238067e-01
2.844578712532630504e-01,3.619417841527453605e-01,-4.711134042704066480e-03,3.301931715644911280e-01
4.236914444193420337e-01,2.479396694371571452e-01,-4.288533047028370536e-03,3.687733418092449256e-01
2.079178917705172269e-01,3.960280918728812938e-01,-2.615997859167513706e-01,5.683573851915114661e-01
4.675572705949741503e-01,1.808926751869477934e-01,-2.754428860574272830e-01,6.279813899952884082e-01
2.498828690957852205e-01,3.933350393500923969e-01,-4.979426745998854174e-03,3.448776556570919416e-01
4.506981499881331787e-01,2.277470208023135434e-01,-4.215259562737410336e-03,3.903916907231599343e-01
1.112175634316054651e-01,5.010318081505471532e-01,-2.083528612188307039e-01,5.813014937399132442e-01
6.049946413081253027e-01,1.013954000177660075e-01,-2.141109692131352160e-01,6.726710867165557328e-01
3.402478275567316079e-01,3.151107662511841712e-01,-2.920435681003284017e-03,3.284405765758579010e-01
5.394167547253687633e-01,1.664655508004772022e-01,-6.216598403458558492e-03,4.785424181642836117e-01
1.563663303323256093e-01,4.828366479709701453e-01,-6.271911540763141536e-03,4.268492400314008450e-01
3.778620021260039596e-01,2.823634336327910388e-01,-2.681332179470823432e-03,3.403468195395431550e-01
4.695305015316479924e-01,2.145840055706686733e-01,-3.853054916585348273e-03,4.071805369312467282e-01
2.248382680249771393e-01,4.163230305752959604e-01,-4.713809586414533480e-03,3.610241313608579250e-01
