# x,y,Sxx,Syy,Sxy
1.134127314407069138e-03,2.497877671963972812e-01,4.680724917863617662e+01,5.209720711325839915e+00
4.602949112976632666e-03,2.483392360127520682e-01,3.699458416379386705e+01,9.771838690375487246e+00
7.407790870346808547e-03,2.457765328479504796e-01,6.940819000262301586e+00,6.890731341902558427e+00
3.999959802224098415e-02,1.121674508154881910e-03,-2.036230392675753009e-04,-1.942340060517390832e+00
3.999207425612472805e-02,4.976280042568565452e-03,-5.581632756540555462e-04,-1.941759622801009666e+00
3.997503476683767626e-02,8.830855254941150090e-03,-6.283690293396038129e-04,-1.940330723416455738e+00
8.755226417148017151e-03,2.439086621055666371e-01,8.315858127668491306e+00,1.077229903691506330e+01
1.082839380531582137e-02,2.406652451600060361e-01,4.601046794015195118e+00,9.221083623469954915e+00
1.262109652549762463e-02,2.372570052299072807e-01,7.598232179621966509e-01,7.458103231704651392e+00
1.354919120639528664e-02,2.352102650144088092e-01,1.566134948754442924e+00,6.217609413947164931e+00
1.503941336941906105e-02,2.316564027121625902e-01,7.650126501165122050e-01,5.162194249889280329e+00
1.639407503587368697e-02,2.280484901328708736e-01,-7.052019333517733912e-03,4.158180101718205179e+00
1.712433008706715221e-02,2.259264286861557558e-01,4.315232262814561182e-01,3.628441499123908898e+00
1.831316374009229683e-02,2.222600619210910733e-01,1.979754216235418696e-01,2.990382233000965506e+00
1.941907835731489229e-02,2.185677893022390239e-01,-1.899395327324970850e-02,2.386712260132051178e+00
2.002634709437931676e-02,2.164078696503728971e-01,1.276168717603720637e-01,2.119042136026836332e+00
2.102356483862043504e-02,2.126846349941297065e-01,3.513306350481082418e-02,1.701479981503879468e+00
2.196305095699945670e-02,2.089463986721423194e-01,-4.785159085765489095e-02,1.303814923102781798e+00
2.248418370328855026e-02,2.067642622486108306e-01,3.139891742515388273e-02,1.136681948186417657e+00
2.334473318418699844e-02,2.030070189838668604e-01,-1.327592226781471041e-02,8.515621883903290446e-01
2.416175289126432091e-02,1.992400630959674790e-01,-5.255749189718716963e-02,5.791418098826506267e-01
2.461776401030175976e-02,1.970434623984813893e-01,2.758525071522299754e-03,4.560696414165033019e-01
2.537356519592693857e-02,1.932637213502915452e-01,-2.017546884008791785e-02,2.511279491243423312e-01
2.609473281838989994e-02,1.894772159022440894e-01,-3.961450856685200250e-02,5.518309715790703507e-02
2.649885688756054014e-02,1.872705121316112775e-01,-1.397712312048327021e-02,-2.918631452693887240e-02
2.717032594802884504e-02,1.834748646684896678e-01,-2.439204136242434373e-02,-1.852238665864591738e-01
2.781315323612746498e-02,1.796742595082712612e-01,-3.233047285507772983e-02,-3.348462366765492249e-01
2.817433019435133801e-02,1.774601393722226028e-01,-2.018272081095062731e-02,-3.959986986976815615e-01
2.877543018976502776e-02,1.736527047326603124e-01,-2.951354139370421237e-02,-5.170772181229410513e-01
2.935214199277100602e-02,1.698414984754652302e-01,-3.702012744419835855e-02,-6.333886052501602748e-01
2.967672986205282387e-02,1.676217304955137100e-01,-2.158547438007474284e-02,-6.857660405940890769e-01
3.021748935662107657e-02,1.638052522608986206e-01,-2.511276685489838290e-02,-7.811045256679988169e-01
3.073700209381839688e-02,1.599858229970214651e-01,-2.726824415073991759e-02,-8.726584764061229293e-01
3.102970214065493837e-02,1.577616327460899248e-01,-2.035039446901532045e-02,-9.117191077189668036e-01
3.151759448809758613e-02,1.539380327113156199e-01,-2.325567119647764525e-02,-9.895512500384656684e-01
3.198663173983852526e-02,1.501120734051653582e-01,-2.508310008697112181e-02,-1.064363093301046170e+00
3.225102610340532805e-02,1.478843458487331397e-01,-1.864398793339105964e-02,-1.097290605044900502e+00
3.269178112308611384e-02,1.440550228627643925e-01,-2.047203448195478170e-02,-1.160966785173101368e+00
3.311554510249937328e-02,1.402237819791283813e-01,-2.141766435606484720e-02,-1.222138492985962444e+00
3.335442716271776881e-02,1.379931777332639720e-01,-1.605979699311088638e-02,-1.249474946344837356e+00
3.375253499444901689e-02,1.341591843797792505e-01,-1.686803857631924419e-02,-1.302327714474073694e+00
3.413513219560940920e-02,1.303236119058893416e-01,-1.693455640245034033e-02,-1.353054089143181926e+00
3.435072152733341377e-02,1.280906384936520426e-01,-1.451766462204684416e-02,-1.375560769998540600e+00
3.470976600056886741e-02,1.242527884278268602e-01,-1.546225947768042897e-02,-1.420077479924098274e+00
3.505449385474469770e-02,1.204136256992878740e-01,-1.577788607666885667e-02,-1.462775369672617565e+00
3.524858129085174652e-02,1.181786825223883897e-01,-1.247227939547901343e-02,-1.482009992944575139e+00
3.557146137182421591e-02,1.143376198766099805e-01,-1.302315513976110006e-02,-1.519191100229983604e+00
3.588099784661555325e-02,1.104954587331868909e-01,-1.302927737488968063e-02,-1.554772050845376619e+00
3.605504301632695557e-02,1.082588667980635411e-01,-9.903930325330101425e-03,-1.571726808527809105e+00
3.634412750026536076e-02,1.044151116856033845e-01,-9.687523877259240912e-03,-1.603230703638041543e+00
3.662066804416102411e-02,1.005704336073130756e-01,-8.965865004766371271e-03,-1.633300113299975820e+00
3.677587080649785678e-02,9.833245619408090277e-02,-9.047658055689744572e-03,-1.645125972449270613e+00
3.703310965772013685e-02,9.448643808519097131e-02,-9.758652318338500997e-03,-1.672524553959302995e+00
3.727846513673581386e-02,9.063964349907380202e-02,-1.001718502288806434e-02,-1.698653542850476761e+00
3.741581683620683052e-02,8.840050046478642454e-02,-7.963469444234316796e-03,-1.711285402182680659e+00
3.764282204685406169e-02,8.455257891957224103e-02,-8.038109971570950307e-03,-1.733848659394314762e+00
3.785849031389389857e-02,8.070400523675987092e-02,-7.713342420794244703e-03,-1.755231568695176936e+00
3.797881095294813186e-02,7.846388319578032067e-02,-6.186119206343931864e-03,-1.764762761015266079e+00
3.817691568641871230e-02,7.461436544247573854e-02,-6.203733030831215522e-03,-1.783868958499670754e+00
3.836413603639684394e-02,7.076430291755808621e-02,-5.853903980441721444e-03,-1.801884729549683151e+00
3.846810487084086072e-02,6.852336302587191952e-02,-4.832447904843384379e-03,-1.809885421810455419e+00
3.863841253279201582e-02,6.467251505747639850e-02,-4.833068654565009226e-03,-1.825747689038031973e+00
3.879820758372480582e-02,6.082121648424338584e-02,-4.494918546702475481e-03,-1.840588631722213098e+00
3.888638287705430130e-02,5.857959992111282793e-02,-3.173338652588952868e-03,-1.847537081273165072e+00
3.902979615765688609e-02,5.472765602811893032e-02,-3.131069722254464782e-03,-1.860497259632200695e+00
3.916299840907243313e-02,5.087534547683383174e-02,-2.761634885322106214e-03,-1.872484889664918217e+00
3.923583286963143457e-02,4.863317823728380285e-02,-2.569105631011758817e-03,-1.877771356825550519e+00
3.935308090787358049e-02,4.478034887663470687e-02,-2.674486912917772852e-03,-1.888365486879946431e+00
3.946035846394556346e-02,4.092722897961043049e-02,-2.470349275456307225e-03,-1.898034550021949762e+00
3.951821321378430618e-02,3.868462536117581868e-02,-2.491739829511008253e-03,-1.901754731660509901e+00
3.960987316353750676e-02,3.483110191849224380e-02,-2.458383762174554121e-03,-1.909869576631890498e+00
3.969174875082841225e-02,3.097735815060282533e-02,-2.130392186568963453e-03,-1.917095814117918406e+00
3.973490323031986932e-02,2.873442374232794416e-02,-1.129585075405614703e-03,-1.920493345383453843e+00
3.980141559985048844e-02,2.488038462073421594e-02,-1.390458420882645374e-03,-1.926159431172696612e+00
3.985827985443274324e-02,2.102619105782945613e-02,-1.360691830624150001e-03,-1.930954536934187393e+00
3.988693865302984226e-02,1.878302497727814963e-02,-1.080683822295425145e-03,-1.933120937380353732e+00
3.992861767159200381e-02,1.492863759888857916e-02,-1.021302412657909553e-03,-1.936653767110287250e+00
3.996073773190878670e-02,1.107415870108348355e-02,-6.765344498255165817e-04,-1.939331767473524870e+00
