# Sxx,Syy,Sxy, Smises
3.445779086884148690e-01,2.857736736766353647e-01,-1.665968479076323193e-04,3.192637094198936820e-01
3.458702870642067495e-01,2.839245596637048341e-01,-2.043056690169123746e-04,3.194346057036722697e-01
3.475783786256489982e-01,2.817763961944820816e-01,-2.588777044129387541e-04,3.197960050862513892e-01
3.494191644783317674e-01,2.793122892272616453e-01,-1.754573176066164734e-04,3.201751599415543770e-01
3.510231126520267919e-01,2.756287093296557189e-01,-3.470231856100076842e-04,3.200573773759431973e-01
3.546542226523296537e-01,2.726414174199412455e-01,-4.088338547091166812e-04,3.215898499880656125e-01
3.570024647171448628e-01,2.680414612253786411e-01,-4.118623659511478925e-04,3.218789078798620085e-01
3.601260260946708147e-01,2.635627389694950029e-01,-7.000102872215016158e-04,3.228648947707647987e-01
3.654523386601250534e-01,2.607562534461380088e-01,-7.944329848909720271e-04,3.259710819575569185e-01
3.664473554964182700e-01,2.534028384849647542e-01,-7.315921287162576890e-04,3.250222585386769447e-01
3.716855541762634219e-01,2.493373541121185755e-01,-5.787863628706824744e-04,3.280932484521794645e-01
3.759871804493360448e-01,2.432625018251114157e-01,-5.708491578929633615e-04,3.302732203683217405e-01
3.800883971681698892e-01,2.371628700397890588e-01,-6.075813858854579690e-04,3.325231855248192425e-01
3.844761619380680506e-01,2.311095683892255281e-01,-6.617882663157458913e-04,3.352293927288552133e-01
3.891206071931472277e-01,2.249940972610686152e-01,-6.480271161437007980e-04,3.383616568422248005e-01
3.936620818979645886e-01,2.187672690751163440e-01,-6.609460148535827029e-04,3.416282843918010403e-01
3.984007049830281533e-01,2.119335742316964533e-01,-5.868929343174271278e-04,3.452615089523650704e-01
4.025715366365550940e-01,2.044126791849270597e-01,-6.929141749792099274e-04,3.486532655005077364e-01
4.092139854188463488e-01,1.995177117728562377e-01,-1.053372851560879656e-03,3.544309438527149525e-01
4.141953516115560729e-01,1.932613954806890466e-01,-7.005327226965935624e-04,3.589725015429268140e-01
4.151597916492813511e-01,1.840903016496804323e-01,-9.399410269887564090e-04,3.603091047331623553e-01
4.239752105374307578e-01,1.823056284098595325e-01,-1.009731197928486358e-03,3.683752336737907140e-01
4.247688629511665592e-01,1.731122902854221046e-01,-8.185132433930923440e-04,3.699537148956190680e-01
4.310777063182906765e-01,1.690298294668428070e-01,-6.159794640000665648e-04,3.762116681342967395e-01
4.351622103765482308e-01,1.632130983563529758e-01,-5.461457814461435217e-04,3.807642144390305239e-01
4.385666077596266366e-01,1.576061503601456637e-01,-5.440773476612737001e-04,3.847862541829021876e-01
4.425332639075699737e-01,1.531023670946324855e-01,-5.328664082406252278e-04,3.892608201349463393e-01
4.458347795398662217e-01,1.482181738923083469e-01,-4.794933053947937618e-04,3.932647334553946439e-01
4.491261054769982164e-01,1.444201639136990789e-01,-3.552393468251918620e-04,3.971258681827042891e-01
4.511220370792778378e-01,1.398648081321169911e-01,-2.922149425822200171e-04,3.999717688798126725e-01
4.547717858228330634e-01,1.373932731859134060e-01,-3.235838246394329740e-04,4.039950725069555992e-01
4.563236961330722763e-01,1.334788453279921183e-01,-2.253557869997932961e-04,4.063723786168182417e-01
4.583006344782552532e-01,1.312877149618467687e-01,-2.251077388842246361e-04,4.087870406670716106e-01
4.597607111517001965e-01,1.290729908270643322e-01,-2.179467694698159115e-04,4.107276481185744843e-01
4.613606720674383044e-01,1.278413053665481414e-01,-1.963195217263669719e-04,4.125727016545276959e-01
4.615172646622667796e-01,1.261705629084004521e-01,-1.227514007933934188e-04,4.131432543988818318e-01
4.625628233940997647e-01,1.258029891651162857e-01,-5.318947476085073142e-05,4.142450727491235329e-01
2.625979086700249709e-01,4.865003417343689573e-01,-1.557963986863368034e-04,4.217657461866531898e-01
2.621803864605349865e-01,4.840854374057615983e-01,-2.811192002641861240e-04,4.197139451793061582e-01
2.633690685328622938e-01,4.833874914591340111e-01,-5.532199605462445168e-04,4.191877120693866532e-01
2.624615361373659472e-01,4.780787048165640596e-01,-7.631341049733254443e-04,4.146923942043524436e-01
2.633108507073926852e-01,4.757763116307093809e-01,-1.090083573496387036e-03,4.128222405513742310e-01
2.645004484351005103e-01,4.719453271591510513e-01,-1.426453011692951347e-03,4.097184797929737665e-01
2.645573854587974783e-01,4.646934421464259390e-01,-1.248175767303199299e-03,4.037291135264080566e-01
2.674285957650491263e-01,4.595327799947132030e-01,-1.467048125066119013e-03,3.997532743469950911e-01
2.667223763765931288e-01,4.498288220664526382e-01,-2.046084847731523531e-03,3.918162097553312129e-01
2.710654927648139534e-01,4.472153611668873152e-01,-1.990382568360484286e-03,3.902118825113730649e-01
2.702762090227183167e-01,4.360948742081139362e-01,-1.325604045163676810e-03,3.812704693224066577e-01
2.746737177888526893e-01,4.294819114286382855e-01,-1.504999357661505367e-03,3.767489418994827699e-01
2.766363222756882956e-01,4.207987167379036442e-01,-1.614789244325392538e-03,3.704036015304021379e-01
2.791801089513859524e-01,4.121628443975151601e-01,-1.776318242023820727e-03,3.643645724419944942e-01
2.842453436906102748e-01,4.053910718730217577e-01,-1.825027629267202481e-03,3.604397372488797324e-01
2.844965045327037534e-01,3.921368084484384564e-01,-2.350477164018733613e-03,3.509480881240965022e-01
2.905320777668171095e-01,3.888717130242892450e-01,-2.315987281918607203e-03,3.502377507116143374e-01
2.934715845802865486e-01,3.797357636415358839e-01,-3.197587423909656074e-03,3.448388588352517270e-01
2.992800882151677722e-01,3.740226732396880194e-01,-2.570375029061402333e-03,3.428466320983252769e-01
2.996164153209736614e-01,3.633983718547350583e-01,-2.080188482245643768e-03,3.360970649086861273e-01
3.058495838188839411e-01,3.568763616994261034e-01,-1.346231601666977125e-03,3.343047349051657680e-01
3.083895474551627824e-01,3.495360474746848078e-01,-1.522852520199719775e-03,3.308976506462922851e-01
3.111294241596990751e-01,3.423459870019393003e-01,-1.260555681798303370e-03,3.278614808068515685e-01
3.154285727431775932e-01,3.367932354300735009e-01,-1.267770759710489924e-03,3.266427407751280043e-01
3.182241895017878797e-01,3.296055312411264593e-01,-1.094425991922036694e-03,3.240703338459981486e-01
3.216837732352725299e-01,3.244821879558243416e-01,-1.031356748429129418e-03,3.230970083186197606e-01
3.241882060276521371e-01,3.194443914932164619e-01,-8.686981822847332025e-04,3.218460375547813057e-01
3.275774817492891344e-01,3.153165686305494098e-01,-8.536422988755426383e-04,3.216257508531474296e-01
3.294444854640724007e-01,3.107153174728100598e-01,-8.181930866879928753e-04,3.204937408812566502e-01
3.313659450537927986e-01,3.064250713963970751e-01,-6.853994283482203395e-04,3.196283621135119768e-01
3.341761173392686635e-01,3.032592245974449208e-01,-6.665322009303868657e-04,3.198424256968194213e-01
3.358180276246988116e-01,2.994794765807283210e-01,-5.262953221865923755e-04,3.192051509479305049e-01
3.375770936483696860e-01,2.968759804977667560e-01,-4.958007015262948626e-04,3.191799629318095022e-01
3.389377039644622114e-01,2.947616968580318852e-01,-3.842042765257998945e-04,3.191517118744247594e-01
3.405392678178279509e-01,2.929776810438457502e-01,-3.276956912215576111e-04,3.194257843059848390e-01
3.411056156065373490e-01,2.907350816510251845e-01,-3.592889754825215613e-04,3.189184017294344753e-01
3.419291798978977281e-01,2.894811926823909753e-01,-2.525186190082161285e-04,3.189561873826435856e-01
3.426716089289130185e-01,2.891749910896526110e-01,-1.102569104125796710e-04,3.193023395603203918e-01
3.427463823827378020e-01,2.881587731705274047e-01,-9.857631897518465743e-05,3.189752549766567413e-01
5.416853717362431209e-02,7.658273599487028793e-01,-1.137069636213261167e-02,7.404930155354945143e-01
1.300662055786541149e-01,7.279550001134537096e-01,-1.114478217854854639e-02,6.727005082772447020e-01
1.676183441000557717e-01,6.644409224994707319e-01,-4.340485664008963962e-03,5.985496479294897254e-01
1.936040404183190788e-01,6.226004563108410439e-01,-2.530484347390772343e-03,5.519013488022971314e-01
2.087485856613587876e-01,5.846304837875001548e-01,-1.550986749109702079e-03,5.131619672615608252e-01
2.286532287150033482e-01,5.640231812669662670e-01,-1.413400783216855507e-03,4.913702470101616870e-01
2.359168817233941728e-01,5.388066192217602079e-01,-3.749883105363377282e-04,4.678206840117803411e-01
2.435079271080354824e-01,5.233569722690234460e-01,-4.220868776339926172e-04,4.536051080006496261e-01
2.497290396662831258e-01,5.111131661476830956e-01,-5.633197710365284118e-04,4.426764209970891484e-01
2.540289872889284761e-01,5.016972990547964306e-01,-4.673750267994198509e-04,4.344949997130954089e-01
2.577623345862078419e-01,4.950169371276166297e-01,-4.287488352782607378e-04,4.288204977347767621e-01
2.605260923109158910e-01,4.910551532792020724e-01,-2.811597964447167192e-04,4.255309216688977214e-01
2.622194929471944880e-01,4.882130848001620671e-01,-1.444117931062106940e-04,4.231928090946109888e-01
4.212029270539178749e-01,1.362254965753988412e-01,-2.253009516526617573e-01,5.393257552035278790e-01
3.823144097383089912e-01,2.342470813175573929e-01,-3.719319396923783782e-03,3.339483019612936032e-01
3.169041556413156879e-01,3.332434486968876008e-01,-5.488304024621886400e-03,3.255204612202483028e-01
4.062704427699826981e-01,2.014020761994614050e-01,-4.426697221534733537e-03,3.519283240071703900e-01
4.658717984607336215e-01,7.586088770623157507e-02,-1.706658497154925902e-01,5.242427447980747557e-01
4.328129626753000614e-01,1.651491243339389958e-01,-3.579987488420875979e-03,3.783663054145884330e-01
5.008892633683488249e-01,4.251552096966278171e-02,-1.219988649821060062e-01,5.254076749263940638e-01
2.970391503245203846e-01,3.639981270764696686e-01,-5.583966081955746980e-03,3.357063314651553276e-01
4.834259950950443585e-01,9.313795713278917587e-02,-4.639610346623804921e-03,4.443136731375373905e-01
3.614253359667168319e-01,2.449593787732146088e-01,-2.760369904340215230e-01,5.750548714861236643e-01
3.303270428571206119e-01,3.079108707853205340e-01,-3.418696427216839744e-03,3.197637168851601430e-01
2.816895316185973885e-01,4.084636174840747813e-01,-7.179864606577279935e-03,3.623344384773005689e-01
3.619686566861319843e-01,2.610202757643247939e-01,-2.903497106356809319e-03,3.235691967467400065e-01
4.474642685092621308e-01,1.462069705009708676e-01,-2.278349069698547974e-03,3.952137742195719339e-01
2.635055938302032774e-01,4.300550782279993767e-01,-3.078278107056021673e-01,6.521767648826101160e-01
4.731406816219594358e-01,1.099653315869610348e-01,-2.443130125062194929e-03,4.288861311225942718e-01
2.699406767322832246e-01,4.406717854014216007e-01,-6.609928145821177339e-03,3.850135385746261685e-01
5.006342457552021008e-01,6.885819803185103116e-02,-6.273302066135457919e-03,4.701291209654795966e-01
1.524861233023900309e-01,6.329246716937985129e-01,-2.571300626523514987e-01,7.250386442585496916e-01
2.307959406286207160e-01,5.451711713997722253e-01,-9.425653670262488723e-03,4.742590092666320589e-01
5.276164162192287233e-01,1.982339248776096574e-02,-7.529496185872082414e-02,5.341543747793939811e-01
3.382152162313167287e-01,2.953629861125122713e-01,-1.834768766757655057e-03,3.189712666843333988e-01
2.641282626383220644e-01,4.693258938384565759e-01,-5.147459306918798598e-03,4.076123033138532303e-01
3.505744601477305822e-01,2.778209475074970847e-01,-1.947885689833588367e-03,3.204705681769331460e-01
4.571071795127703008e-01,1.319745583075033479e-01,-1.512618728209540273e-03,4.074857096064166684e-01
4.198641984350071077e-01,1.836262564424209764e-01,-3.829007677183120500e-03,3.646236965819507070e-01
4.670964587673709367e-01,1.182663954392974143e-01,-1.991230306686037760e-03,4.206377569557301910e-01
5.171186080937046903e-01,4.731832994223159061e-02,-7.746883633599205635e-03,4.953398155673987002e-01
2.531787898486606569e-01,5.063905522703445738e-01,-3.908401052762917015e-03,4.385993281340770378e-01
1.823174621964538666e-01,6.406167210473998619e-01,-1.950941813986258044e-02,5.726916078255118725e-01
3.419206314419351300e-01,2.900306004280126526e-01,-1.004135253353907915e-03,3.191599069702781288e-01
4.639197672908076386e-01,1.232523877633914244e-01,-1.039148756366895703e-03,4.162171572793691987e-01
5.389434800562374894e-01,1.106279167966302268e-02,-4.083667367576804264e-02,5.381664634280033388e-01
3.172875793086630258e-01,3.295137898662224285e-01,-2.955351629084598253e-01,6.055767585583718970e-01
2.627991077436236389e-01,4.817035582243273661e-01,-2.873130243065894450e-03,4.177740877205306513e-01
3.977534915958838013e-01,1.841411349371752382e-01,-2.514966520524331561e-01,5.555400221997740529e-01
4.473166137790652308e-01,9.908680157050162030e-02,-1.980783450900491793e-01,5.322520709592065691e-01
4.847875734744662712e-01,5.529806683024764136e-02,-1.479006621274078503e-01,5.262061093593801697e-01
5.159925259159839905e-01,2.836948453992725605e-02,-9.812930305613876136e-02,5.303798193958529916e-01
3.451142219143523704e-01,2.849691170782823191e-01,-9.547923414710046729e-04,3.193228204044916696e-01
2.759833201661881508e-01,4.260075750780460413e-01,-6.974391527658140195e-03,3.744652032691250243e-01
4.605634405954327493e-01,1.279456669054378215e-01,-1.002884205159656301e-03,4.117823420982512084e-01
2.883394569586501532e-01,3.924587641296037321e-01,-6.023862487713077876e-03,3.522939650510137910e-01
3.095480113150156920e-01,3.449204522468795608e-01,-5.570629456215658686e-03,3.288065470303032090e-01
3.225382370636050711e-01,3.211538449422370323e-01,-3.853950766446122798e-03,3.219174899332805651e-01
4.532969717025382428e-01,1.381837310075255676e-01,-2.259299495352879578e-03,4.024300368613302203e-01
4.906938046140052467e-01,8.131320825659289764e-02,-4.794241178793351953e-03,4.555889753321412661e-01
4.406184756794981894e-01,1.551206955955538036e-01,-2.896705612479492757e-03,3.871475165653690542e-01
3.914209893368157944e-01,2.219631569613025324e-01,-3.786694891183008636e-03,3.400588370004818395e-01
3.734596126937650973e-01,2.457088388532106815e-01,-3.733426769781535148e-03,3.288227538306180975e-01
2.677371925156131205e-01,4.566927438842842690e-01,-6.336900365414789918e-03,3.976157723249824638e-01
3.352403378419006041e-01,3.014613094824041828e-01,-2.964116385148509586e-03,3.197332825213676233e-01
3.552781600329374401e-01,2.699950509474853266e-01,-2.413030682262545107e-03,3.212693912670853136e-01
4.781642426378476252e-01,1.023307765928977570e-01,-4.230874758661662925e-03,4.361598484399001330e-01
8.713608745222307939e-02,7.526429673706860335e-01,-1.674875630220043765e-01,7.698298655839937998e-01
5.292781596787174969e-01,2.880197359723873224e-02,-8.525990058212832776e-03,5.156924916408447412e-01
2.590867657805335789e-01,4.922495117504973039e-01,-2.186081698127925136e-03,4.265144041228966509e-01
4.623834809220007669e-01,1.260946949728684874e-01,-5.771632512231632609e-04,4.139990952825257642e-01
3.426884976197832056e-01,2.881653883405422834e-01,-5.898171628598716061e-04,3.189432192331022042e-01
1.351834795819614465e-01,7.791185441904391329e-01,-4.083032631686775438e-02,7.245534279017978863e-01
5.411910753636804960e-01,8.652187067942010076e-03,-1.838345433400643061e-02,5.378605843065280556e-01
2.622741126220424213e-01,4.863469341634991672e-01,-1.647279335686097166e-03,4.216313324758508285e-01
1.172545090958873326e-01,6.978992529126305522e-01,-2.195160534686989295e-01,7.506943759027946417e-01
1.656799469174774220e-01,6.435402014361046863e-01,-1.894575355912553050e-01,6.653229310934195562e-01
1.926446479256272160e-01,6.037530126332371072e-01,-2.155116855360862671e-01,6.516561469771821047e-01
1.899778973619381250e-01,5.938491031381524232e-01,-1.693123657192287801e-01,6.016063383774458151e-01
2.038694846606634026e-01,5.573648466864110640e-01,-1.903448392537664124e-01,5.893064809818988614e-01
2.063677205593063835e-01,5.574924828253057241e-01,-1.515354299699145091e-01,5.542797228786758845e-01
2.194363137310293144e-01,5.280218339309576958e-01,-1.691393565025426371e-01,5.449004990258773384e-01
2.206735642997325053e-01,5.297336177771978516e-01,-1.367120696781226052e-01,5.181572080042964323e-01
2.307544353037576379e-01,5.044487385587560491e-01,-1.499160413905939460e-01,5.086617872798550044e-01
2.320296509023697662e-01,5.070133491845294493e-01,-1.235648223430295956e-01,4.889406515079870452e-01
2.408154508905283597e-01,4.852550857957719788e-01,-1.345179046900621955e-01,4.805131189073338915e-01
2.412749153731773566e-01,4.879335033627348328e-01,-1.123930484222925713e-01,4.652560217359378303e-01
2.490014815063309739e-01,4.687449489996868834e-01,-1.215530711390440666e-01,4.575268577532204950e-01
2.490937736508261335e-01,4.718596951480386603e-01,-1.022271474804915953e-01,4.455481308732539003e-01
2.559985228648733457e-01,4.549469367045167467e-01,-1.101339261154967442e-01,4.386737514285604655e-01
2.577533046652204507e-01,4.485376432718314876e-01,-1.287211021122310617e-01,4.491303708997962940e-01
2.636225168807185826e-01,4.370335010622354299e-01,-1.162620961215015125e-01,4.310845229531173328e-01
2.670775675003910221e-01,4.283126536201242174e-01,-1.338563751754646980e-01,4.406155264852594788e-01
2.718090144439186950e-01,4.188641078315258892e-01,-1.207329448896644064e-01,4.233267919374445465e-01
2.767427457641692956e-01,4.084583335910514368e-01,-1.370373803247182110e-01,4.321164283657936700e-01
2.806892262667604609e-01,4.013960090236832756e-01,-1.237304682104990172e-01,4.161314082038486961e-01
2.865959720027655422e-01,3.894536348881826870e-01,-1.387763391251030654e-01,4.242312562246395857e-01
2.894408525644375230e-01,3.840798747552136017e-01,-1.251667720764260139e-01,4.088093851898627062e-01
2.963959371376033158e-01,3.706996499840452541e-01,-1.387765267571463290e-01,4.161390212809896738e-01
2.983275273311786768e-01,3.674365609314343972e-01,-1.252325421462980037e-01,4.017985416053435621e-01
3.062270158457599534e-01,3.535057890011578663e-01,-1.371567690035366827e-01,4.085636340786751308e-01
3.072015171317463711e-01,3.519166633682550560e-01,-1.242190848908018425e-01,3.954742979599901731e-01
3.153287633624924924e-01,3.374981165757938162e-01,-1.346454441346200404e-01,4.016248633209089092e-01
3.155215040520820691e-01,3.371853784774934693e-01,-1.222226843799764928e-01,3.894530972374610767e-01
3.241239350453613000e-01,3.229486843926611117e-01,-1.313419022905391031e-01,3.955108917704555638e-01
3.235218523123799539e-01,3.235591602653596355e-01,-1.193166676889031580e-01,3.839112681580512665e-01
3.322941091517283008e-01,3.093379208989855966e-01,-1.272048469260533832e-01,3.896939500114334209e-01
3.313242308399676483e-01,3.111816155670542039e-01,-1.158657217025895331e-01,3.791864063706808508e-01
3.399863433664347401e-01,2.970220218003190027e-01,-1.225471328509559477e-01,3.845552799387911835e-01
3.383531264979048325e-01,2.994584743223498435e-01,-1.118771847769341743e-01,3.746798879469697696e-01
3.469969548477309096e-01,2.859448771573303016e-01,-1.174909240776241814e-01,3.799496144754708760e-01
3.451398130250999952e-01,2.889130754060746931e-01,-1.074425086769536797e-01,3.708214244913982660e-01
3.536152777899766453e-01,2.759487420027038618e-01,-1.121361620868996933e-01,3.759459248123521724e-01
3.513854006508581040e-01,2.792887612058142510e-01,-1.026964066027890726e-01,3.673902209643469252e-01
3.596553420592711325e-01,2.667666168946496441e-01,-1.065339642370682349e-01,3.723181579242988426e-01
3.571455987050137781e-01,2.704515959419160342e-01,-9.767785705298065446e-02,3.643203789851421903e-01
3.652859898849363796e-01,2.585588824513293527e-01,-1.007844545505871131e-01,3.692033743319521055e-01
3.625057477653507165e-01,2.625395144281072457e-01,-9.250830877264895613e-02,3.617163147817313851e-01
3.702637816851769847e-01,2.509883429845266023e-01,-9.496108146087604840e-02,3.663486649166843856e-01
3.674400799328664258e-01,2.552705274628692123e-01,-8.728451750004594112e-02,3.594918531794963346e-01
3.748813678011470030e-01,2.442347718013033464e-01,-8.918170955926808807e-02,3.639886403770877243e-01
3.720892812105737191e-01,2.486807274490631936e-01,-8.198098774646919717e-02,3.576642997625180675e-01
3.792813766672759601e-01,2.382743599616485020e-01,-8.338250784790873782e-02,3.620965808676034903e-01
3.825764432933800308e-01,2.329770764439288988e-01,-9.035835527190363980e-02,3.687891117412437358e-01
3.865992828473958642e-01,2.276897231292945578e-01,-8.412610880496040888e-02,3.667540570890802654e-01
3.651216566315674261e-01,2.588955144290531196e-01,-7.993753244466858532e-02,3.535284708337843029e-01
3.902144815997521388e-01,2.217661476817797128e-01,-9.073638768100235341e-02,3.736448577218104417e-01
3.939146494958725153e-01,2.170174087393048346e-01,-8.419376671515016453e-02,3.715437273678405261e-01
3.978766251798402931e-01,2.106291951761813386e-01,-9.039821594461461274e-02,3.786575573284226004e-01
4.012439886368919795e-01,2.064069066250955042e-01,-8.361360499845904570e-02,3.765032853055100825e-01
4.055980412038925897e-01,1.996769137116377324e-01,-8.940786104069542439e-02,3.838923972552431008e-01
4.085085020932055500e-01,1.960664618842095919e-01,-8.239421721792984654e-02,3.815663221460456889e-01
4.131004507680541282e-01,1.889132244180186659e-01,-8.773531451803030790e-02,3.890919002785655501e-01
4.156066084326690557e-01,1.860036717622557401e-01,-8.058443386785357765e-02,3.866567168047385095e-01
3.694811016435951001e-01,2.524237730483426256e-01,-7.505439791743113986e-02,3.519484619444097628e-01
3.629685543097075917e-01,2.620649433189258248e-01,-7.289981080245779010e-02,3.482039913151591115e-01
4.204581306837754662e-01,1.785854567096625267e-01,-8.545173303630536343e-02,3.943299300681658570e-01
4.225158552799672118e-01,1.763361566857596652e-01,-7.822850108521482715e-02,3.917503812441275879e-01
4.275125273944268001e-01,1.686557238006505532e-01,-8.257110203704756679e-02,3.994536771431412281e-01
4.291465379923665724e-01,1.670540196429558810e-01,-7.537521098940054565e-02,3.967712308841323532e-01
4.342645094980638887e-01,1.592702275988755467e-01,-7.918596780731199103e-02,4.044731324029606223e-01
4.354727061787297404e-01,1.582665854476049960e-01,-7.205373763613172333e-02,4.016705552506234511e-01
4.406395643448158816e-01,1.504135703124167278e-01,-7.535277082155064643e-02,4.093206785853375496e-01
4.414493749514200038e-01,1.500576446890078408e-01,-6.835414584344194633e-02,4.064097214412159542e-01
