# x,y,Sxx,Syy,Sxy
1.105300176627476566e-03,6.666486461990937806e-02,5.559707008657929883e+00,-9.408563189794438841e-04
4.903253135093750201e-03,6.663104137769308710e-02,5.559263595880331366e+00,1.926197110262872769e-03
8.700583480822235774e-03,6.655441311246909630e-02,5.557178196136527859e+00,4.236363154774824835e-03
1.499764897544871856e-01,1.111212600628572363e-03,-3.294223009964292181e-02,7.132352048361234154e+00
1.495973512054643850e-01,4.881361519043706312e-03,3.592856014349432581e-01,6.986429843081809032e+00
1.487560173520734719e-01,8.576337487272454874e-03,6.221848837720118652e-01,6.545956567413170113e+00
1.091024956307995106e-02,6.649011299364500360e-02,5.555930092445266588e+00,5.791964420448492135e-03
1.470559824817687170e-02,6.634551391800641573e-02,5.552742128202159400e+00,1.210231313164111810e-02
1.849905388719872215e-02,6.615770622669674139e-02,5.547884212384952107e+00,1.785315570770107385e-02
2.070587937951332003e-02,6.602849789160651628e-02,5.545284812786590578e+00,2.117772751368818263e-02
2.449528996881269668e-02,6.577174043543865256e-02,5.539114411426465878e+00,3.164618193267587642e-02
2.828145785478350382e-02,6.547093504187397051e-02,5.531200491338155167e+00,4.152521401337150309e-02
3.048341781084063645e-02,6.527556127860983937e-02,5.527315197701625493e+00,4.657074047294429420e-02
3.426330624185300322e-02,6.490413363651691137e-02,5.517978408451036820e+00,6.174244143847151811e-02
3.803846360292796602e-02,6.448736800491537691e-02,5.506775259089891073e+00,7.627442245482729533e-02
4.023332553300325298e-02,6.422389307124674873e-02,5.501072142819043442e+00,8.407911174620696926e-02
4.399969230425800071e-02,6.373405177149737977e-02,5.488173448788430164e+00,1.044797924511016163e-01
4.775962294171964828e-02,6.319704828271929808e-02,5.473232501685227902e+00,1.241805695585362912e-01
4.994483026892342081e-02,6.286273521379930063e-02,5.465729798810015083e+00,1.343129362479178468e-01
5.369304139026181977e-02,6.224929985934341686e-02,5.448317344757044545e+00,1.612563499566759262e-01
5.743279464155215397e-02,6.158626269935653375e-02,5.428633345710909275e+00,1.873891300493335521e-01
5.960531652101450084e-02,6.117745215011037574e-02,5.419063818465290616e+00,1.992148685830086308e-01
6.332981716030730568e-02,6.043356125883717067e-02,5.396147782535576809e+00,2.343216339526432712e-01
6.704338206014465174e-02,5.963688651442508593e-02,5.370617709231364501e+00,2.684526064401104861e-01
6.919950539481858898e-02,5.914880661309433740e-02,5.358086931425942723e+00,2.842117754780648653e-01
7.289341492142920043e-02,5.826554588268569729e-02,5.328498294320328732e+00,3.291998300792597920e-01
7.657325088046190720e-02,5.732539135414049802e-02,5.295802515249086184e+00,3.729892178108329404e-01
7.870827664032535587e-02,5.675188001940414950e-02,5.279368667696711093e+00,3.935641804825218415e-01
8.236278746285458086e-02,5.571774499535323000e-02,5.240976981246616262e+00,4.517209688128853706e-01
8.599911708732999038e-02,5.462141386323340897e-02,5.198779669695207772e+00,5.083212796840252956e-01
8.810689927157283607e-02,5.395452281282895474e-02,5.176975559299341612e+00,5.349750897926686122e-01
9.171035234092954347e-02,5.275465413270246512e-02,5.126674576835583252e+00,6.109746726055909072e-01
9.529005760264988578e-02,5.148571980193342168e-02,5.071522235915686849e+00,6.848552709500865809e-01
9.736227438857475436e-02,5.071515378056966339e-02,5.042157013412014166e+00,7.203058433225084656e-01
1.008986715232959019e-01,4.933025729862634823e-02,4.975139732178545771e+00,8.211923675522991850e-01
1.044034922601650983e-01,4.786732983435401656e-02,4.901652017186764354e+00,9.190010284892236037e-01
1.064284531574785919e-01,4.697965474980504708e-02,4.860614536819589659e+00,9.692478475872334798e-01
1.098749931409524622e-01,4.538448164463957518e-02,4.769284214543985101e+00,1.105751823047187443e+00
1.132784918567717181e-01,4.369948427178886596e-02,4.668920069006402329e+00,1.237526981139164262e+00
1.152391026527874174e-01,4.267702601514242189e-02,4.609045097643096334e+00,1.304470825360337649e+00
1.185618930212415240e-01,4.083830211465570154e-02,4.481271173158725141e+00,1.494264060752388268e+00
1.218240841992428436e-01,3.889418147320840291e-02,4.340586350750594846e+00,1.675759461563279151e+00
1.236942044287925313e-01,3.771358615736729314e-02,4.249300363014976156e+00,1.769379879115815513e+00
1.268404465422234006e-01,3.558748341000111948e-02,4.067601932131199582e+00,2.051170540568016953e+00
1.298978642390807570e-01,3.333566250722820590e-02,3.864374139947972520e+00,2.316289677527090252e+00
1.316355322399856698e-01,3.196634983919047907e-02,3.725679022161494380e+00,2.485529009475224704e+00
1.345190403160055337e-01,2.949662224241880737e-02,3.465604387713869805e+00,2.879640241041010462e+00
1.372663870672548025e-01,2.687651810697143373e-02,3.172344383483722385e+00,3.243254167623146778e+00
1.388011605059572551e-01,2.528098885112547642e-02,2.931572824674258282e+00,3.505978757242875332e+00
1.412762141083225009e-01,2.240382773435662875e-02,2.574443438852911381e+00,4.072591081259464119e+00
1.435348027275425986e-01,1.935422607960983477e-02,2.161705404898698113e+00,4.561231946548080174e+00
1.447462391153113703e-01,1.749779540302878744e-02,1.800139047108841872e+00,4.976506894345260612e+00
1.465710923666975474e-01,1.417295591576137742e-02,1.396687844976016279e+00,5.643695167269987323e+00
1.480560886427672029e-01,1.068368122277116306e-02,9.021860147638804950e-01,6.139462734978693881e+00
