# X,Y,R
0.000000000000000000e+00,6.250000000000000000e-01,4.000000000000000222e-01
4.000000000000000222e-01,-7.654042494670957853e-17,4.000000000000000222e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01
2.465157569152191808e-02,6.238119581792748169e-01,4.000000000000000222e-01
4.907772129584300064e-02,6.202778171508016580e-01,4.000000000000000222e-01
7.306900734271315478e-02,6.144836389005343680e-01,4.000000000000000222e-01
9.644464917536210713e-02,6.065608866393684684e-01,4.000000000000000222e-01
1.190597570285853307e-01,5.966720863869667824e-01,4.000000000000000222e-01
1.408069389918016612e-01,5.849959268280824354e-01,4.000000000000000222e-01
1.616137452172008437e-01,5.717148379449084050e-01,4.000000000000000222e-01
1.814374983343430281e-01,5.570053298704561451e-01,4.000000000000000222e-01
2.002587917856668287e-01,5.410322422127449293e-01,4.000000000000000222e-01
2.180759036682405894e-01,5.239454626804791459e-01,4.000000000000000222e-01
2.348995410241039861e-01,5.058790317533583547e-01,4.000000000000000222e-01
2.507487304884634116e-01,4.869514457570686128e-01,4.000000000000000222e-01
2.656476347382543124e-01,4.672666980231061640e-01,4.000000000000000222e-01
2.796231675935135774e-01,4.469156560494856323e-01,4.000000000000000222e-01
2.927033232325974010e-01,4.259776220724422746e-01,4.000000000000000222e-01
3.049161815515979979e-01,4.045219111553585711e-01,4.000000000000000222e-01
3.162890166109506573e-01,3.826091726418240357e-01,4.000000000000000222e-01
3.268478285505710401e-01,3.602926366142905068e-01,4.000000000000000222e-01
3.366170504865065860e-01,3.376192093093971502e-01,4.000000000000000222e-01
3.456193855328422715e-01,3.146304114999576851e-01,4.000000000000000222e-01
3.538757289804952411e-01,2.913631866818643945e-01,4.000000000000000222e-01
3.614051502335094979e-01,2.678505889185361921e-01,4.000000000000000222e-01
3.682249115015630014e-01,2.441223728207535526e-01,4.000000000000000222e-01
3.743505101972225413e-01,2.202054966953805870e-01,4.000000000000000222e-01
3.797957328702262769e-01,1.961245591508280761e-01,4.000000000000000222e-01
3.845727167724254381e-01,1.719021681123848455e-01,4.000000000000000222e-01
3.886920094818921978e-01,1.475592710299789001e-01,4.000000000000000222e-01
3.921626281948155657e-01,1.231154312559496200e-01,4.000000000000000222e-01
3.949921106670758464e-01,9.858908816422737309e-02,4.000000000000000222e-01
3.971865615282103579e-01,7.399777817084840503e-02,4.000000000000000222e-01
3.987506900854630998e-01,4.935833190376844037e-02,4.000000000000000222e-01
3.996878379525066194e-01,2.468707566584204399e-02,4.000000000000000222e-01
0.000000000000000000e+00,9.749999999999999778e-01,4.000000000000000222e-01
0.000000000000000000e+00,9.499999999999999556e-01,4.000000000000000222e-01
0.000000000000000000e+00,9.250000000000000444e-01,4.000000000000000222e-01
0.000000000000000000e+00,9.000000000000000222e-01,4.000000000000000222e-01
0.000000000000000000e+00,8.750000000000000000e-01,4.000000000000000222e-01
0.000000000000000000e+00,8.499999999999999778e-01,4.000000000000000222e-01
0.000000000000000000e+00,8.249999999999999556e-01,4.000000000000000222e-01
0.000000000000000000e+00,8.000000000000000444e-01,4.000000000000000222e-01
0.000000000000000000e+00,7.750000000000000222e-01,4.000000000000000222e-01
0.000000000000000000e+00,7.500000000000000000e-01,4.000000000000000222e-01
0.000000000000000000e+00,7.249999999999999778e-01,4.000000000000000222e-01
0.000000000000000000e+00,6.999999999999999556e-01,4.000000000000000222e-01
0.000000000000000000e+00,6.750000000000000444e-01,4.000000000000000222e-01
0.000000000000000000e+00,6.500000000000000222e-01,4.000000000000000222e-01
9.749999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
9.499999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
9.250000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
9.000000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
8.750000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
8.499999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
8.249999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
8.000000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
7.750000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
7.500000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
7.249999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
6.999999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
6.750000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
6.500000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
6.250000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
5.999999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
5.749999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
5.500000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
5.250000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
5.000000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
4.749999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
4.499999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
4.250000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
4.000000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
3.750000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
3.499999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
3.249999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
3.000000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
2.750000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
2.500000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
2.249999999999999778e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.999999999999999556e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.750000000000000444e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.500000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.250000000000000000e-01,1.000000000000000000e+00,4.000000000000000222e-01
9.999999999999997780e-02,1.000000000000000000e+00,4.000000000000000222e-01
7.499999999999995559e-02,1.000000000000000000e+00,4.000000000000000222e-01
5.000000000000004441e-02,1.000000000000000000e+00,4.000000000000000222e-01
2.500000000000002220e-02,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,2.500000000000000139e-02,4.000000000000000222e-01
1.000000000000000000e+00,5.000000000000000278e-02,4.000000000000000222e-01
1.000000000000000000e+00,7.499999999999999722e-02,4.000000000000000222e-01
1.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000222e-01
1.000000000000000000e+00,1.250000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,1.499999999999999944e-01,4.000000000000000222e-01
1.000000000000000000e+00,1.749999999999999889e-01,4.000000000000000222e-01
1.000000000000000000e+00,2.000000000000000111e-01,4.000000000000000222e-01
1.000000000000000000e+00,2.250000000000000056e-01,4.000000000000000222e-01
1.000000000000000000e+00,2.500000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,2.750000000000000222e-01,4.000000000000000222e-01
1.000000000000000000e+00,2.999999999999999889e-01,4.000000000000000222e-01
1.000000000000000000e+00,3.250000000000000111e-01,4.000000000000000222e-01
1.000000000000000000e+00,3.499999999999999778e-01,4.000000000000000222e-01
1.000000000000000000e+00,3.750000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000222e-01
1.000000000000000000e+00,4.249999999999999889e-01,4.000000000000000222e-01
1.000000000000000000e+00,4.500000000000000111e-01,4.000000000000000222e-01
1.000000000000000000e+00,4.749999999999999778e-01,4.000000000000000222e-01
1.000000000000000000e+00,5.000000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,5.250000000000000222e-01,4.000000000000000222e-01
1.000000000000000000e+00,5.500000000000000444e-01,4.000000000000000222e-01
1.000000000000000000e+00,5.749999999999999556e-01,4.000000000000000222e-01
1.000000000000000000e+00,5.999999999999999778e-01,4.000000000000000222e-01
1.000000000000000000e+00,6.250000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,6.500000000000000222e-01,4.000000000000000222e-01
1.000000000000000000e+00,6.750000000000000444e-01,4.000000000000000222e-01
1.000000000000000000e+00,6.999999999999999556e-01,4.000000000000000222e-01
1.000000000000000000e+00,7.249999999999999778e-01,4.000000000000000222e-01
1.000000000000000000e+00,7.500000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,7.750000000000000222e-01,4.000000000000000222e-01
1.000000000000000000e+00,8.000000000000000444e-01,4.000000000000000222e-01
1.000000000000000000e+00,8.249999999999999556e-01,4.000000000000000222e-01
1.000000000000000000e+00,8.499999999999999778e-01,4.000000000000000222e-01
1.000000000000000000e+00,8.750000000000000000e-01,4.000000000000000222e-01
1.000000000000000000e+00,9.000000000000000222e-01,4.000000000000000222e-01
