# x,y,Sxx,Syy,Sxy
1.081898986364137477e-03,1.428385525669934319e-01,1.894908765952093077e+01,1.100777758716944277e-01
4.765532167411198894e-03,1.425257063643285416e-01,1.843643065488515020e+01,8.820875418894993381e-01
8.396022320978515849e-03,1.418271717094638507e-01,1.712586237492918428e+01,1.306109692654337184e+00
6.999802436985619325e-02,1.077687073005014710e-03,-1.320814313606546997e-03,-2.668704990841935243e-01
6.996082776629430899e-02,4.780650664254031124e-03,-3.952803789244882515e-03,-2.628184995704376248e-01
6.987652427229880392e-02,8.482841112993000018e-03,-4.231577943614311943e-03,-2.518752024935526634e-01
1.047869172776128704e-02,1.412441098431073683e-01,1.577484112541412031e+01,1.821956591129668013e+00
1.395749575686604238e-02,1.399885227940042554e-01,1.415092880686521326e+01,2.588012662995709867e+00
1.730913337037882221e-02,1.384240339043232293e-01,1.207790703076656058e+01,3.086515976104805770e+00
1.919826711070268116e-02,1.373757671789407886e-01,1.067038904636151031e+01,3.676356174969071855e+00
2.232495921899548333e-02,1.353969812680090035e-01,9.080502362723326115e+00,4.063993802654317200e+00
2.530331883122241901e-02,1.332008277169963173e-01,7.299594471428719089e+00,4.301062286572998161e+00
2.696798880305170676e-02,1.318268215080816708e-01,6.455352368945005637e+00,4.551075373388703937e+00
2.971542756506105956e-02,1.293464368361512129e-01,5.331317546951048314e+00,4.593930728797326779e+00
3.232254916768436542e-02,1.267187431875663739e-01,4.143855461677867780e+00,4.565631670790066821e+00
3.377585438327913858e-02,1.251245586479684535e-01,3.752005434880866019e+00,4.538665791438505792e+00
3.617362371024537837e-02,1.223038202764053506e-01,3.047024741836308337e+00,4.389986534206552271e+00
3.844752778082231176e-02,1.193822020597776201e-01,2.326989994155213903e+00,4.212862847580627346e+00
3.971467718581887796e-02,1.176372891275747345e-01,2.165901850060443667e+00,4.065834949107333784e+00
4.180583216894631637e-02,1.145818354452358134e-01,1.736729058074799603e+00,3.840555444681510000e+00
4.378940496315330416e-02,1.114554119811301675e-01,1.307177418395409685e+00,3.607695878012400659e+00
4.489501126907029932e-02,1.096044010195142415e-01,1.243432721769410776e+00,3.430528281045921446e+00
4.671971987298372680e-02,1.063824738977659362e-01,9.820907967803040872e-01,3.189937001120231486e+00
4.845059465709532220e-02,1.031091482179304908e-01,7.245452839147534796e-01,2.951563362327088047e+00
4.941533528158821575e-02,1.011812388489204129e-01,7.097789962617834236e-01,2.782707877030591970e+00
5.100690434770904780e-02,9.783784416100198278e-02,5.512101586958251254e-01,2.553125581456232585e+00
5.251567097757066371e-02,9.445625643320176845e-02,3.971433892612297178e-01,2.330069180661833439e+00
5.335610484994846026e-02,9.247116543657213361e-02,4.017848750589364526e-01,2.182917196293643780e+00
5.474110651323577104e-02,8.903695728915542174e-02,3.034469217220201465e-01,1.977655007216148508e+00
5.605201885120537908e-02,8.557377814779190683e-02,2.093246779889099130e-01,1.780629413413812756e+00
5.678121564468158189e-02,8.354528789149789914e-02,2.174502797438121471e-01,1.656085131667401456e+00
5.798060962343624947e-02,8.004187785356149665e-02,1.568149550502392908e-01,1.477520945481338055e+00
5.911277349752072641e-02,7.651615943038372891e-02,1.003421325303457956e-01,1.307467269428989942e+00
5.974102018128794878e-02,7.445423578221119221e-02,1.118745414344229916e-01,1.204241518722172888e+00
6.077130566524299726e-02,7.089738034091669361e-02,7.438477585535402392e-02,1.051949309167026447e+00
6.173975976738348137e-02,6.732318877905860144e-02,4.071602165720139554e-02,9.080547789627289035e-01
6.227515321615909732e-02,6.523527447331857465e-02,5.160348546992876706e-02,8.243701649801615794e-01
6.314931244533496246e-02,6.163683710125193727e-02,2.879018138862363130e-02,6.977103584661933366e-01
6.396588229817862237e-02,5.802489196265882276e-02,9.355235672272310676e-03,5.790656878152113940e-01
6.441478508750544951e-02,5.591672091025294555e-02,1.897640383015708476e-02,5.112933201360064794e-01
6.514300456517135851e-02,5.228591593787636910e-02,3.949023952336955245e-03,4.077548333297954519e-01
6.581694782243244224e-02,4.864464295813483719e-02,-7.964331208393793382e-03,3.118596963172287628e-01
6.618432955279969498e-02,4.652077035926734799e-02,2.590235041529664883e-03,2.567267488108238016e-01
6.677454116353297164e-02,4.286498061684877736e-02,-5.746267878652469574e-03,1.744632734372306704e-01
6.731303366901970897e-02,3.920121362693319844e-02,-1.135002553764558053e-02,9.961819192574800086e-02
6.760273062411786826e-02,3.706537404720026962e-02,-3.360552685071904744e-03,5.893829692916824348e-02
6.806101153832445905e-02,3.339070564653175838e-02,-9.440734316047295210e-03,-3.821884530817633990e-03
6.846948233423050256e-02,2.971016618907022094e-02,-1.301965284567621617e-02,-5.944820818169424537e-02
6.868436752609941021e-02,2.756551974115312859e-02,-5.617207146739883195e-03,-9.127375367776344173e-02
6.901526154910520017e-02,2.387719253976345116e-02,-8.944994609991430146e-03,-1.357475313975443632e-01
6.929776086869797458e-02,2.018484247104199159e-02,-9.874434025810147064e-03,-1.732310279975644851e-01
6.943995271582426021e-02,1.803415935876843609e-02,-5.361345771630610102e-03,-1.933090541502568982e-01
6.964663775840528037e-02,1.433678325054867086e-02,-7.060125113979229261e-03,-2.205541627497171198e-01
6.980576971783196416e-02,1.063705497137026196e-02,-6.440781598649539252e-03,-2.409315394660712650e-01
