# Sxx,Syy,Sxy, Smises
2.757626224395496317e-01,2.850558186073672839e-01,-5.822901778484578135e-04,2.805265063436740425e-01
2.822993568707183321e-01,2.809062021290319455e-01,-4.396055275900671508e-04,2.816063934665115065e-01
2.892010423792198415e-01,2.770133765939757908e-01,-4.706802580519804592e-04,2.833050671643095320e-01
2.938022910996102577e-01,2.722874673310908822e-01,-6.359970996382831006e-04,2.836596250055821167e-01
2.999133127794750275e-01,2.711268251583863753e-01,-5.408541904542179439e-04,2.866078919987344875e-01
3.032944593254421894e-01,2.676139510299702651e-01,-5.128929670956040464e-04,2.871231729334825511e-01
3.071533784223023367e-01,2.648426656620355701e-01,-2.400041540641600446e-04,2.883360690734445564e-01
3.109027706193783214e-01,2.632780211548478855e-01,-2.292863172228452818e-04,2.900381711058642731e-01
3.129147642769419813e-01,2.610857021983428172e-01,-1.626706110332871047e-04,2.904890738403162476e-01
3.152954959923389699e-01,2.602324787768742764e-01,-6.576395275306889010e-05,2.916883222016839472e-01
3.163490666878256974e-01,2.595407786417875395e-01,-4.985303125301497216e-05,2.921175656092198647e-01
4.484403444994710872e-03,3.910618245744558741e-01,-1.803299086004289155e-03,3.888515618886121405e-01
1.456220486295970763e-02,3.940578085552249310e-01,-1.677001097171559006e-03,3.869931533707369198e-01
1.689471500779531066e-02,3.927177029847880863e-01,-1.628643736409534411e-03,3.845591364194320128e-01
2.587777047528145441e-02,3.952589590676952036e-01,-1.378381885446555623e-03,3.829837893656378167e-01
3.021149581010514062e-02,3.946270882917612410e-01,-1.215383190867272943e-03,3.804279565662057050e-01
3.594680456389245243e-02,3.954720093628413258e-01,-1.213579819590101952e-03,3.787858844317164020e-01
4.144116719720308817e-02,3.957444650579421408e-01,-1.366638615139751300e-03,3.767446648887580740e-01
4.672399950106174288e-02,3.953669069705160188e-01,-1.300349333114813200e-03,3.742059230129121672e-01
5.356732156792184257e-02,3.967305570685778493e-01,-1.481433606261460404e-03,3.728530319873787358e-01
5.529118990846352416e-02,3.947847333728711217e-01,-1.313965524161716039e-03,3.702555377521006275e-01
6.211480679341840894e-02,3.957125611126476872e-01,-1.003960094964057807e-03,3.686056087116562074e-01
6.595659389455721389e-02,3.950784902671766186e-01,-9.358803574855945571e-04,3.665813440794098987e-01
6.991564188295854021e-02,3.944569580738278014e-01,-9.657471361734853380e-04,3.645662838722553145e-01
7.392849313910505871e-02,3.940169689806495290e-01,-8.113515595917252573e-04,3.627501730235282440e-01
7.747706412572200052e-02,3.936111198481153650e-01,-8.398061332343169328e-04,3.611629701167926587e-01
8.102490601419705396e-02,3.928963624561077062e-01,-7.495658046346117577e-04,3.593047198844053769e-01
8.405989294729951378e-02,3.925211161864318177e-01,-6.519582088334514077e-04,3.579733012347233734e-01
8.685713632519491412e-02,3.919569073742518173e-01,-6.280779473803505984e-04,3.565547759844454601e-01
8.946733670928756765e-02,3.915297712721635404e-01,-5.032251036133602359e-04,3.553471541446244220e-01
9.180759821362091677e-02,3.914585693707155478e-01,-4.708475033066774631e-04,3.545846029674293853e-01
9.312041506269101709e-02,3.905051617396881891e-01,-5.066837803096030249e-04,3.532739170768548487e-01
9.417489399156074581e-02,3.898216893515832893e-01,-3.590960114761297174e-04,3.523050251228102003e-01
9.555891052912721118e-02,3.899094946858789879e-01,-2.909434277192803997e-04,3.519969415418272018e-01
9.675880823003045472e-02,3.898044501020199171e-01,-1.529835150234227896e-04,3.515577228090256967e-01
9.698191567868967577e-02,3.894092017503561487e-01,-8.235785857703455267e-05,3.511116465689364530e-01
8.871726788819450649e-02,3.717834299001468445e-01,-1.661775502884163536e-01,4.426680436654507056e-01
2.397903526314539291e-01,3.072190269928944950e-01,-3.943402565876814522e-03,2.797524552443628743e-01
3.726488437164356959e-01,2.443473266335818295e-01,-5.976433251902007679e-03,3.280612462394966733e-01
1.954336068412191596e-01,3.312677185617644571e-01,-3.896225882723499019e-03,2.885087393890949370e-01
3.870729013761906728e-02,3.741805820054799891e-01,-1.061357300183470298e-01,4.010239711884947544e-01
1.544095799561502891e-01,3.563273083444276623e-01,-3.566680313124329441e-03,3.095630512047892746e-01
6.856487219822103574e-02,3.950256425054965992e-01,-2.995052439629873522e-03,3.656342821185913361e-01
4.162127661905755116e-01,2.370344871917063612e-01,-7.466352600259705541e-03,3.618409519734816504e-01
1.912860883857112754e-02,3.794703587877079065e-01,-7.137455719867238924e-02,3.903689268645856303e-01
1.765531822050491195e-01,3.698084137606347799e-01,-2.407157865141704989e-01,5.258048177895022768e-01
2.787682613763848294e-01,2.822504921869651295e-01,-3.353271176906485237e-03,2.805857056119661075e-01
3.424639893051371620e-01,2.521440252374497204e-01,-3.595393973900042756e-03,3.074845122033680878e-01
4.577523797328333366e-01,2.357048827870064922e-01,-9.073275198065798575e-03,3.967953312209800965e-01
1.286921050864879013e-01,3.718407916645085076e-01,-2.724197431758371493e-03,3.271032280120296787e-01
5.015040995792627992e-02,3.955546752577970837e-01,-4.431838022925346961e-03,3.730955094571372643e-01
8.274217475750045292e-02,3.925369510122389549e-01,-2.395053497303184162e-03,3.584262451856997655e-01
3.859551956464228883e-01,3.284591166041354038e-01,-3.235646084002322675e-01,6.664521506782196125e-01
5.034755784328076578e-01,2.457414865095892686e-01,-7.902341332229759555e-03,4.362786267976379029e-01
6.649229070703683853e-01,2.308399077358624096e-01,-3.230011542939929536e-01,8.092638814728985164e-01
1.054053733732245382e-02,3.865593721870091426e-01,-4.242256507549827665e-02,3.884118043264129794e-01
3.006030615396357852e-01,2.688174423300312421e-01,-2.371451812557393880e-03,2.860673751047080327e-01
1.098903262498993477e-01,3.826702347708452745e-01,-1.718393205243377549e-03,3.412762723416511990e-01
5.393523609122595763e-01,2.658605249554035765e-01,-7.017169520810444434e-03,4.672665279552696838e-01
6.499915210828025591e-01,2.760573571724757036e-01,-9.870810657099139684e-03,5.652910747066824948e-01
3.262228770932622535e-01,2.562544742166043554e-01,-2.824808873190347985e-03,2.975156935080607301e-01
9.057305892306266593e-02,3.910982491180324816e-01,-1.707371382055347707e-03,3.546083756130216091e-01
3.299140095037547682e-02,3.949131750147575892e-01,-4.244245590736244432e-03,3.795657391036640349e-01
5.595307773258964001e-01,2.872980932226279482e-01,-3.737846502858095405e-03,4.846696547222774099e-01
8.816024029061253486e-01,1.396253995076819909e-01,-2.425009117088009758e-01,9.219783282830638083e-01
5.741123086563738702e-03,3.904570413427293496e-01,-2.273499065052169560e-02,3.896134482967531509e-01
3.120410019464749385e-01,2.621708230063882761e-01,-1.556895539144648828e-03,2.903486745461756335e-01
9.581944800348872471e-02,3.903319220837446757e-01,-9.162909914626869582e-04,3.523372042073072419e-01
2.647130753278692517e-01,3.612286647055487077e-01,-2.840193003521043202e-01,5.890145147967092987e-01
5.928945288792036861e-01,2.952307668878614288e-01,-3.537288821695023198e-03,5.134997165374945993e-01
1.207700181408947887e-01,3.748069004927326864e-01,-2.001858569124789766e-01,4.796074495774976243e-01
6.452154504824489378e-02,3.740398312089416311e-01,-1.399965142874666502e-01,4.227673938763054085e-01
2.664660409683282383e-02,3.762604640275760692e-01,-8.752762441866820953e-02,3.940040225518428585e-01
1.381319567933144386e-02,3.830829332470269688e-01,-5.655537217640607683e-02,3.889052184886487296e-01
1.006990262022927768e-01,3.875483777881468250e-01,-1.115894504257552685e-03,3.482987660276783970e-01
3.191583127267573206e-01,2.586015850508437408e-01,-1.310679513217013516e-03,2.936104842516121249e-01
2.222671128410468738e-02,3.944916008549039788e-01,-5.494570256745241223e-03,3.839791268158785353e-01
5.234624449788560785e-01,2.551084721012691903e-01,-7.140966255947835302e-03,4.535488281291674140e-01
4.813164076559643401e-01,2.396985617463711637e-01,-7.840345858578833330e-03,4.170544894754198428e-01
3.960694378909195845e-01,2.384165628609827281e-01,-7.423950073291522497e-03,3.456143633379717972e-01
4.360622422485375682e-01,2.353785966588064493e-01,-8.244348967100066997e-03,3.783088052282315705e-01
3.592550323298406845e-01,2.473873520541816362e-01,-4.706881862489319113e-03,3.185215742474566958e-01
1.698444656176302803e-01,3.466023024664933172e-01,-3.985851777953176162e-03,3.002656769844641027e-01
2.230872794027449479e-01,3.165508986398705704e-01,-4.389028253731605718e-03,2.818008474046900247e-01
2.557215811569223951e-01,2.966013436756706478e-01,-4.390383145409218826e-03,2.785253057696732704e-01
5.940038070967051248e-02,3.955871422980316021e-01,-4.413032392652825944e-03,3.695645952852072424e-01
7.619697203761754967e-02,3.939688956727340763e-01,-2.832123312581488229e-03,3.619700196775993972e-01
1.419294922228928613e-01,3.643074454363595116e-01,-3.541976368975918894e-03,3.181124983539748707e-01
2.921108386561182546e-01,2.743860953935418623e-01,-3.586936286750997717e-03,2.837321224332646219e-01
1.178288126806829039e-01,3.773801484237712112e-01,-2.341178239709879733e-03,3.344392232539485921e-01
3.332870919748125438e-01,2.545229824847534128e-01,-3.629058256017738803e-03,3.017822390538223432e-01
7.461417754598386187e-01,2.453179875445177238e-01,-1.901193797760740781e-02,6.595080186605349892e-01
5.661778298240562890e-01,2.963037977818761548e-01,-2.399588806915638715e-03,4.905200387821063157e-01
9.591193602993484113e-01,2.008521811890703612e-01,-5.256736396310956322e-02,8.808520384915610180e-01
4.584026728995225022e-03,3.912166932805729580e-01,-1.071616971751422273e-02,3.893875646497387266e-01
3.161628574703675421e-01,2.598947793696432251e-01,-5.719879782040552304e-04,2.921235256035158434e-01
9.709577749046838235e-02,3.895349914072974151e-01,-4.186166555732412191e-04,3.512028223212910194e-01
5.713135036145230439e-01,3.001150832767036647e-01,-1.515037900754452691e-03,4.949901705363740634e-01
9.427277085894841813e-01,1.068436169529534407e-01,-1.571105965643312952e-01,9.346003806423891502e-01
8.571645367724837206e-01,2.039580824529017566e-01,-1.451981609880597102e-01,8.153231415177967234e-01
7.928042364321638003e-01,1.993091277822584828e-01,-1.926028483914602185e-01,7.883762658034856319e-01
7.584113626199100455e-01,2.165750901920829030e-01,-1.233485398630379121e-01,7.095661648074973460e-01
7.209834370393410907e-01,2.199587869620207303e-01,-1.593123427966111338e-01,6.969602642317695995e-01
7.013111556462676699e-01,2.343999521786223617e-01,-1.081447112856856879e-01,6.461263104119947531e-01
6.705054885062221581e-01,2.311751395225579986e-01,-1.331736641801283816e-01,6.334201053705666995e-01
6.560942779790314150e-01,2.417706728487140078e-01,-9.477278660703822299e-02,5.976905955853366592e-01
6.321165348074222479e-01,2.378510437931135868e-01,-1.143274706435850607e-01,5.873731068399919986e-01
6.228896070347911262e-01,2.466958035805825733e-01,-8.365812278868199614e-02,5.623006975207868186e-01
6.023324772488001244e-01,2.424152555676572507e-01,-9.946653838506883116e-02,5.524814609075728855e-01
5.965884319196873564e-01,2.494986921178877215e-01,-7.432450924639374956e-02,5.346884317024788169e-01
5.785257133243024708e-01,2.448207477700217183e-01,-8.717819610628003979e-02,5.251611328010286073e-01
5.778361088494167186e-01,2.402855081951709160e-01,-1.129868954050416013e-01,5.395221651334204394e-01
5.578586734241302025e-01,2.420118374310597509e-01,-9.867659656012814362e-02,5.137887099918911904e-01
5.510733408004541145e-01,2.403074014832733141e-01,-1.234323015199166040e-01,5.241269605445458835e-01
5.353125787067454233e-01,2.408505513480872218e-01,-1.079225863413654646e-01,5.005797331185968257e-01
5.239196322796471073e-01,2.415733522628988050e-01,-1.309808590236185843e-01,5.076932144682758663e-01
5.123483750633778255e-01,2.415000741962765873e-01,-1.149065375777208603e-01,4.865197938512305087e-01
4.989588288155940576e-01,2.443878409925617223e-01,-1.365168256221261645e-01,4.926016542739586890e-01
4.900605176518822992e-01,2.427181555797706669e-01,-1.198965338838313688e-01,4.724937730324224039e-01
4.720445166212096089e-01,2.462463437940946576e-01,-1.394648629246027505e-01,4.749477814979473633e-01
4.674191862455254753e-01,2.446734826468660029e-01,-1.233451064690689603e-01,4.578457977266107148e-01
4.494401751261265510e-01,2.504879265074450023e-01,-1.404875649107650282e-01,4.597516747882331445e-01
4.465164735133672624e-01,2.477893935376832002e-01,-1.249467729865430948e-01,4.438125581046309387e-01
4.272136103905476157e-01,2.537538011629523194e-01,-1.403266823113574757e-01,4.444886008301694447e-01
4.267056340825396421e-01,2.510490213634276047e-01,-1.253730113885432873e-01,4.302725338579374559e-01
4.067823635360138801e-01,2.580594235677955428e-01,-1.389874469376217170e-01,4.301686487218171484e-01
4.077375726652542887e-01,2.540725387466549190e-01,-1.245592569751572398e-01,4.168367646612686772e-01
3.871210752773526775e-01,2.609482660862774694e-01,-1.360832889417734060e-01,4.153241333294738213e-01
3.903111614511585170e-01,2.577796231741695254e-01,-1.229435657567536089e-01,4.043812975900006879e-01
3.714367299386719390e-01,2.654121453205096071e-01,-1.327947040425339620e-01,4.033959991776617238e-01
3.744746860120990450e-01,2.617459503133107712e-01,-1.202681252014036056e-01,3.925789936167551897e-01
3.555842411074744969e-01,2.690585386330923701e-01,-1.288463481385689891e-01,3.911058907098632353e-01
3.596871763122334031e-01,2.652699225259347315e-01,-1.171002410820436712e-01,3.814003232705537871e-01
3.412419610269598613e-01,2.727581835149279765e-01,-1.244538379796271271e-01,3.797799870644590903e-01
3.460455695066150250e-01,2.688294023976111058e-01,-1.134067489822340180e-01,3.709081183527374037e-01
3.282950167771059302e-01,2.764748320947102433e-01,-1.196545009395764830e-01,3.693267387650065459e-01
3.336361691115052319e-01,2.723002427329644926e-01,-1.093283524673485801e-01,3.612054424533875374e-01
3.163603244497967815e-01,2.796539106544808084e-01,-1.145724678883250913e-01,3.594430607427035462e-01
3.221876923150302496e-01,2.757332044084530032e-01,-1.049763966981933638e-01,3.522158370386824777e-01
3.060950458320093603e-01,2.832747156061655724e-01,-1.093330749407760705e-01,3.508431534976153565e-01
3.117761012506423679e-01,2.789848853664262940e-01,-1.002855295817011161e-01,3.438424727066361486e-01
2.961761056707757911e-01,2.861452766760524957e-01,-1.038592836788520268e-01,3.423598452668976111e-01
3.023084711119017332e-01,2.821447321320667556e-01,-9.555610617788515282e-02,3.362948516650334785e-01
2.874594070104317667e-01,2.892026915776389484e-01,-9.855264794350400426e-02,3.350745387489773019e-01
2.935120463173057637e-01,2.851858814928427965e-01,-9.065917811209746324e-02,3.292902616330098953e-01
2.793377197554237634e-01,2.920844350518950194e-01,-9.305168132607295750e-02,3.282202385702684411e-01
2.723763766846428735e-01,2.965050702611142230e-01,-1.005252436733320015e-01,3.341543721198382833e-01
2.648888334067774908e-01,2.990575290508933337e-01,-9.454779195944747194e-02,3.274177066791679747e-01
2.855136695853041084e-01,2.880953554853037946e-01,-8.567790706732783534e-02,3.229302378463357881e-01
2.570658938939567317e-01,3.038220553843670180e-01,-1.015117481208976796e-01,3.334701364576452831e-01
2.504151786107895461e-01,3.061727359775358037e-01,-9.518193952605343011e-02,3.270443554090157190e-01
2.416443175856809455e-01,3.111592924052921094e-01,-1.015841322327567797e-01,3.331369303489752354e-01
2.360373390932897220e-01,3.132723714838723805e-01,-9.493404770200122855e-02,3.270269827462707890e-01
2.267228949214036837e-01,3.183335241881566913e-01,-1.006988694388478156e-01,3.331468031782811590e-01
2.218880269448100240e-01,3.201677816896023598e-01,-9.385244979115482666e-02,3.272997930926672128e-01
2.121501548541513682e-01,3.253405116716436285e-01,-9.899274875376797012e-02,3.335143021302371946e-01
2.081851618182171682e-01,3.269667255992680932e-01,-9.205373344265499469e-02,3.280249229776942554e-01
1.980311775706868338e-01,3.321390509356350607e-01,-9.651475812323570547e-02,3.342216400522611264e-01
1.948601727451909071e-01,3.334209247865150272e-01,-8.959129385813402457e-02,3.290126757627166443e-01
1.845434370089721332e-01,3.386134196150726305e-01,-9.340345977204092542e-02,3.352596944243860233e-01
1.821246179343077032e-01,3.396632030430484228e-01,-8.653350018104306873e-02,3.303688496807319352e-01
1.717647880227488599e-01,3.447189259346322698e-01,-8.971251182438122473e-02,3.365541730464113312e-01
1.700949163333466962e-01,3.455651290011791943e-01,-8.299101054880098083e-02,3.320108292429716501e-01
1.597341719878559996e-01,3.504582808609156275e-01,-8.556194727338485573e-02,3.381100256997254805e-01
1.587570832535351584e-01,3.511258943497286289e-01,-7.902797333830552384e-02,3.338948098341670834e-01
1.485249594329260958e-01,3.557795232957838838e-01,-8.104131559408843388e-02,3.398524356337870866e-01
1.481652450030451484e-01,3.562965152714292483e-01,-7.475000007389107082e-02,3.359643934639410801e-01
1.381832178598468019e-01,3.606992630105950171e-01,-7.624794982483769357e-02,3.417560895572775981e-01
