# x,y,Sxx,Syy,Sxy
1.116784041831056853e-03,1.111024474922421290e-01,1.216409490290678619e+01,-2.267502863625248111e-02
4.945817522778291932e-03,1.109432206996005532e-01,1.209604820519230550e+01,1.193800472490162967e-01
8.761240442550912583e-03,1.105834441080563446e-01,1.187539497857170190e+01,2.059325790712138726e-01
8.999547604187166372e-02,1.115981532597535349e-03,-5.559109553016361449e-03,1.100388962465566278e+00
8.991072485466766739e-02,4.948542695796883870e-03,-7.003353559574210241e-03,1.111019152425026357e+00
8.971876229589767493e-02,8.777230750305342610e-03,-3.043845755652252461e-03,1.136916492164953052e+00
1.097429389274358694e-02,1.102817216257095806e-01,1.164226748305362236e+01,3.382265320723787383e-01
1.474723973559326218e-02,1.096093158253440697e-01,1.129337171448584698e+01,5.600553079017616120e-01
1.848059350957916361e-02,1.087436172770534920e-01,1.081294953343902421e+01,7.321704181268429146e-01
2.063398593638095246e-02,1.081511293769960025e-01,1.042984103652573680e+01,9.693090057570286078e-01
2.428613452262889938e-02,1.069892861798430878e-01,9.877959799937693575e+00,1.245954541445981612e+00
2.787605301332081453e-02,1.056473772312515602e-01,9.222403066872681521e+00,1.472370702166585499e+00
2.993570385447317378e-02,1.047841021707655862e-01,8.766415794617874013e+00,1.723615071527146991e+00
3.341210474620583126e-02,1.031705088844766111e-01,8.122519932113510421e+00,1.990631605101189638e+00
3.680822188969952447e-02,1.013941006135333778e-01,7.401722294292849114e+00,2.211630110080126332e+00
3.874698842823964817e-02,1.002860712045228475e-01,6.949143656484483955e+00,2.439014315353273954e+00
4.200490129736926537e-02,9.826712533017509243e-02,6.308064646978159828e+00,2.646625874551986612e+00
4.516932346269128540e-02,9.610454300805981731e-02,5.615296720954719767e+00,2.815198407703570105e+00
4.696738201099366627e-02,9.478066149802442941e-02,5.226328397071789311e+00,2.979382925599642906e+00
4.997624007974559024e-02,9.240621674306243039e-02,4.652674796099883991e+00,3.101440363030515179e+00
5.288272592714990394e-02,8.990747057054535030e-02,4.048563813105712228e+00,3.192156296283334527e+00
5.452677093320144885e-02,8.839684731265204376e-02,3.746322539062318935e+00,3.271216613365928172e+00
5.726656509629762803e-02,8.571623114224938278e-02,3.268989555541602421e+00,3.305640829278043924e+00
5.989861604205676260e-02,8.292972092085937330e-02,2.774945100222982131e+00,3.317724194979798202e+00
6.138062224155453606e-02,8.126004944314663136e-02,2.558182635871815158e+00,3.326775336451679443e+00
6.383967574733045991e-02,7.831963251173160168e-02,2.185675413361408026e+00,3.286236627760058759e+00
6.618820134133668320e-02,7.529018446345620008e-02,1.805844206350349257e+00,3.231829362958695384e+00
6.750402670376365322e-02,7.348681683630389760e-02,1.670813404195564678e+00,3.186509862906624413e+00
6.967665644237545919e-02,7.032875360786013108e-02,1.394305530226439549e+00,3.091404950101611426e+00
7.173772407635695125e-02,6.709675856456147336e-02,1.116505447185366373e+00,2.989742834229875079e+00
7.288584904553677135e-02,6.518238226715009076e-02,1.038017927678425156e+00,2.907996702663380173e+00
7.477033855683443142e-02,6.184427592897469295e-02,8.417047382718029214e-01,2.779912063955740198e+00
7.654332057103374609e-02,5.844561788579041156e-02,6.473552117584041588e-01,2.651438178696195358e+00
7.752385259765641468e-02,5.644032943146174569e-02,6.089252081443152775e-01,2.552672800845163792e+00
7.912088770687564221e-02,5.295547740546559939e-02,4.751472502610345483e-01,2.411101078687106103e+00
8.060707679158254924e-02,4.942192036566607494e-02,3.451250531866378868e-01,2.274084012785658970e+00
8.142102730211880912e-02,4.734350966181828657e-02,3.331398289144504865e-01,2.172921868503581155e+00
8.273257445254603160e-02,4.374143962851786971e-02,2.457240788849293089e-01,2.034550536622065753e+00
8.393420832198819626e-02,4.010122079096139353e-02,1.629642668422132123e-01,1.904580407056511326e+00
8.458299093981080929e-02,3.796553835495666829e-02,1.643553384039797560e-01,1.811572304288363577e+00
8.561151932059163361e-02,3.427264682467374979e-02,1.097072198886453465e-01,1.687282844412584915e+00
8.653110450421952482e-02,3.055112557039213472e-02,6.034698902669277665e-02,1.574258802579960870e+00
8.701618587652520942e-02,2.837246296839453230e-02,6.741625001732420852e-02,1.506385411513300632e+00
8.776411872679115711e-02,2.461266194122814846e-02,3.489332191109206782e-02,1.413329494344588211e+00
8.840394484699823363e-02,2.083295873931755374e-02,7.211122448147200270e-03,1.332641891243645738e+00
8.872658815903589069e-02,1.862441719064077475e-02,2.101958733490061348e-02,1.271629347275067268e+00
8.919589850612136273e-02,1.481976222424944908e-02,4.937287938320933378e-03,1.210980176542328701e+00
8.955768370906086462e-02,1.100337936060139313e-02,-6.066384457512064010e-03,1.164940668189841766e+00
