# Sxx,Syy,Sxy, Smises
3.460391838661034947e-01,2.292884831491562858e-01,-4.747941449783964294e-04,3.049167131942251419e-01
3.497370940629227487e-01,2.238486758725263814e-01,-5.093397448129488754e-04,3.068173031706287746e-01
3.536023285949745354e-01,2.182210910899129996e-01,-4.971358892239080519e-04,3.090182953460979820e-01
3.574157315166535120e-01,2.120192867904662215e-01,-5.310047923121575739e-04,3.113197721333119117e-01
3.614460507301782144e-01,2.056330942823163810e-01,-5.792614800507478196e-04,3.140126651209784181e-01
3.659808327944872319e-01,1.994168418659281183e-01,-5.182137982932609292e-04,3.173753465063256507e-01
3.696339983912970140e-01,1.920131277481450516e-01,-6.833414249684988291e-04,3.201954945150013998e-01
3.752131985460347430e-01,1.867029154025986459e-01,-7.831393847061050503e-04,3.249482494779513120e-01
3.788945791350819547e-01,1.791715918677573294e-01,-5.267786919320215436e-04,3.282944547567797633e-01
3.834254582911124087e-01,1.725847185567304654e-01,-5.912086502639756630e-04,3.326082394069678760e-01
3.878089148978306477e-01,1.660028382861455376e-01,-5.684310516934243818e-04,3.370108092467665184e-01
3.920038016335646303e-01,1.594158628113608867e-01,-4.705024835450676230e-04,3.414519551358148330e-01
3.961349357026023310e-01,1.526507052100339046e-01,-4.698916988408849589e-04,3.460570909351776137e-01
4.002369160071027054e-01,1.464114448375456456e-01,-5.327550649729465015e-04,3.507527426097317158e-01
4.039659013312085767e-01,1.403167201336447956e-01,-5.395548142778333438e-04,3.552392636308174256e-01
4.078439444935351710e-01,1.347588703278790878e-01,-5.374350532412711535e-04,3.599123691558630544e-01
4.115907934743045504e-01,1.295870823469123245e-01,-3.164582729345729846e-04,3.645041063888346256e-01
4.139019571635633721e-01,1.233437709016612649e-01,-3.885953930547339313e-04,3.680716517243299846e-01
4.183424799685897533e-01,1.193029309811680649e-01,-4.997425825695738129e-04,3.732758833634050588e-01
4.207867776272942173e-01,1.143434682512779327e-01,-2.881960845188020082e-04,3.768580244342135677e-01
4.233599837089986329e-01,1.101856927401815289e-01,-3.571366080141749003e-04,3.804296679373727619e-01
4.258706070535367982e-01,1.061246207142588355e-01,-2.689416288238200264e-04,3.839701413076082592e-01
4.281905728410735912e-01,1.031557391356326125e-01,-2.389879107873309379e-04,3.870634696014583764e-01
4.300302417302323543e-01,9.983856468000984474e-02,-2.366483808927792598e-04,3.898208738689489805e-01
4.317071678220433806e-01,9.696817561556277110e-02,-2.036147816462070890e-04,3.923164204366334507e-01
4.333516382996174254e-01,9.497705310798296163e-02,-2.181981635227605047e-04,3.945325896553294465e-01
4.344465912794305829e-01,9.290955151010212021e-02,-1.079893092465126738e-04,3.962471734540615187e-01
4.353581499740186156e-01,9.142908821678477627e-02,-1.098855216597866523e-04,3.976073873126171887e-01
4.360254373742284972e-01,9.044420090399381273e-02,-6.400696589076507181e-05,3.985754326951145843e-01
4.364643184673317466e-01,8.982866984666140753e-02,-2.710324126517350374e-05,3.992033119375137939e-01
2.995238716646789756e-01,5.409443351803816524e-01,-3.536935998805381233e-04,4.693718750947144525e-01
2.985240829410058527e-01,5.397116367277006166e-01,-7.485308023791493060e-04,4.682841428058633904e-01
2.941257567139776707e-01,5.348438554997310135e-01,-1.424807278781863853e-03,4.639640579107959795e-01
2.914261224940117856e-01,5.308433190744414887e-01,-1.529327484286046625e-03,4.604663078617268757e-01
2.855190623920516590e-01,5.206393998726090988e-01,-1.928547528084070036e-03,4.516029276694996097e-01
2.828247915329332174e-01,5.170763162808384994e-01,-2.668015216922443693e-03,4.484831469755098943e-01
2.788069591493869126e-01,5.045950642407166509e-01,-2.714373113627126331e-03,4.378207251006706602e-01
2.754252935415718029e-01,4.941853831545114373e-01,-2.768678343316499906e-03,4.289407042541580339e-01
2.718846605508044023e-01,4.826187654685462625e-01,-3.008686883588888254e-03,4.191093637591938315e-01
2.728538294640935891e-01,4.730028683608102913e-01,-2.889163101434125136e-03,4.112728091441338329e-01
2.706095596259152636e-01,4.553595707840129569e-01,-3.481094053111592930e-03,3.967285893298397315e-01
2.719304159579632452e-01,4.453202933256670271e-01,-2.861798559543208241e-03,3.888248343986587807e-01
2.726080724107234898e-01,4.315592826549742855e-01,-3.646263335942729646e-03,3.780898267906507293e-01
2.742832316551652716e-01,4.172033676581279327e-01,-2.786417655457818030e-03,3.672619577139002445e-01
2.765706563570476395e-01,4.062404764457940853e-01,-2.965079820495627842e-03,3.594368269199562649e-01
2.759973106590976055e-01,3.885883267944841846e-01,-3.071868684290777855e-03,3.463443072938194311e-01
2.844369723426093399e-01,3.846037581828517515e-01,-2.251690449769652713e-03,3.456068920671709344e-01
2.832101398312310003e-01,3.676764629947185670e-01,-1.904700511962128563e-03,3.335792947685245480e-01
2.879630576621456939e-01,3.593503348803806507e-01,-2.033144934594204728e-03,3.295271848993323038e-01
2.910978984432611161e-01,3.487118218496258470e-01,-2.210315090387750692e-03,3.237951499813080947e-01
2.935802429677223380e-01,3.388072931005782218e-01,-1.974876130958901251e-03,3.186288026820893737e-01
2.958135188144815353e-01,3.293024494137767322e-01,-1.871178167165534270e-03,3.139173915398784653e-01
3.010919668939540661e-01,3.229902229828441884e-01,-1.570904293829852296e-03,3.126286908875401394e-01
3.026627646796299920e-01,3.123784118958137790e-01,-1.771381322033333417e-03,3.076509726082670704e-01
3.066804678906908666e-01,3.065414509952866795e-01,-1.442906839000913759e-03,3.066211683580589153e-01
3.086090805097589929e-01,2.997166972915769612e-01,-1.507681354540856607e-03,3.042715697416945031e-01
3.109422259312147330e-01,2.930915733081450036e-01,-1.112236738397525369e-03,3.024184240698185588e-01
3.139310529711373254e-01,2.879486133859215924e-01,-9.934946634361657442e-04,3.017847903118371367e-01
3.163268902540231076e-01,2.830835249788415386e-01,-8.712250109862584467e-04,3.010885742976350254e-01
3.176740033161809529e-01,2.782933577145592641e-01,-9.947214878624410436e-04,2.999339405635877975e-01
3.194976572672978410e-01,2.739923407674949019e-01,-7.096477873642387940e-04,2.993528947815459751e-01
3.215303228398220803e-01,2.707315662909440257e-01,-5.839285952767479760e-04,2.993826055354306126e-01
3.231696580404457841e-01,2.676682453244844107e-01,-5.817979460159812630e-04,2.993053250274996246e-01
3.241082506786054918e-01,2.648050738329368325e-01,-4.909275854736743676e-04,2.989031600108692510e-01
3.251894641007069264e-01,2.626574819903178537e-01,-4.008096902779857218e-04,2.988715050692354325e-01
3.260963536934757268e-01,2.607369036947607133e-01,-3.271632815068220286e-04,2.988269271330166177e-01
3.267266654523561242e-01,2.592441650966375577e-01,-2.657088443619969585e-04,2.987575626788951944e-01
3.270704917385095500e-01,2.582858341698396343e-01,-1.562399202578539082e-04,2.986788863321238607e-01
3.273935688036906377e-01,2.576321633266527300e-01,-9.338973975246667690e-05,2.986867811758503466e-01
1.208271546505921695e-01,8.840835652266268996e-01,-1.622390242020050818e-02,8.307654873514652705e-01
1.733734569831642536e-01,7.612052582594417416e-01,-9.763224923073110170e-03,6.912343852649478482e-01
2.384039140054711181e-01,7.152383068538669120e-01,-4.021243957637568069e-03,6.308210215367008322e-01
2.586445800718708554e-01,6.546369084255747595e-01,-7.291262293511583704e-04,5.710777593895977056e-01
2.759774114110073451e-01,6.128472348461606600e-01,-6.838090540989451164e-04,5.316151560940827192e-01
2.893593193249889284e-01,5.845569587527407185e-01,-6.307968836210515280e-04,5.062507715838275857e-01
2.940355785542049794e-01,5.645584377387407038e-01,3.668068973631409358e-06,4.890632722357191042e-01
2.987175760570632277e-01,5.523832021626849942e-01,5.374357257712272898e-05,4.789079553915844834e-01
3.001637037165195698e-01,5.445970651483068581e-01,2.387035926750357795e-04,4.724575231987746537e-01
4.183965230626366938e-01,6.596884191336002679e-02,-1.512427298973369749e-01,4.694991954920383903e-01
3.676858138615900495e-01,1.959631784062481619e-01,-4.128775181243897821e-03,3.187360736101662595e-01
3.055069683203394670e-01,3.099867596507977496e-01,-5.945267931556621512e-03,3.079435375569024580e-01
3.942553328273227797e-01,1.559819978953147501e-01,-3.184631813806948746e-03,3.439496217097461339e-01
4.363490962360475067e-01,2.956519019149653899e-02,-1.014037618891648895e-01,4.574079787375727735e-01
4.131784810901578675e-01,1.266042031092394493e-01,-2.944151211800742629e-03,3.666891779418421371e-01
4.470205043954896817e-01,6.286531021422778198e-02,-2.718854892475413166e-03,4.191652089727451180e-01
4.032573892822459150e-01,1.262718602214796260e-01,-2.073119440147113968e-01,5.065330891415442682e-01
4.491018100091105913e-01,1.697184428613146209e-02,-7.113937535265379974e-02,4.577562948125725728e-01
2.896127340051548593e-01,3.540281351408557931e-01,-7.456456095857554728e-03,3.268748938797400028e-01
3.169774924933214111e-01,2.801199679502712758e-01,-3.687178914375614444e-03,3.003181446710603830e-01
3.479019117730600130e-01,2.266971106435763106e-01,-3.043801431176506016e-03,3.059195256674933083e-01
4.243032764886366381e-01,1.077433599794954677e-01,-1.987034202456738376e-03,3.820181753715838902e-01
2.782473435558499020e-01,3.972806202168424616e-01,-1.119050496335311819e-02,3.536762366603300456e-01
4.420392490831668297e-01,7.588285146968121175e-02,-2.566334767460936792e-03,4.094306588638036981e-01
4.516301832661259730e-01,4.623495722042824524e-02,-3.641411153231491511e-03,4.304255697899074251e-01
3.728509849816029620e-01,2.625943321346700388e-01,-2.876113470844600672e-01,5.985197956619482396e-01
2.724062411603183076e-01,4.520650779811653530e-01,-1.047921952179772104e-02,3.946543911143942096e-01
2.898930632679707631e-01,4.735204927884585357e-01,-3.299950937334120149e-01,7.054641200736414541e-01
4.600178134833911026e-01,8.806948682025004388e-03,-4.326045074605283647e-02,4.617975720889156421e-01
3.238636814338536896e-01,2.661722347539103306e-01,-2.200348711628281884e-03,2.992429572542357197e-01
4.387084567430115656e-01,8.438403774009803349e-02,-1.301460536624156729e-03,4.032007766250454983e-01
2.776933889179945547e-01,5.023784879492256827e-01,-8.227125665453229042e-03,4.361119527769652948e-01
3.360840336681373830e-01,2.454104246394730182e-01,-2.016977881711069266e-03,3.011850484181669563e-01
4.306939087733434590e-01,9.794801781864136137e-02,-1.466190568522556317e-03,3.910395015116758244e-01
3.811934048217201498e-01,1.757515462972942255e-01,-3.619508490396201091e-03,3.305162478530430104e-01
2.673781182517943056e-01,6.315498670251802338e-01,-1.389810252908891750e-02,5.496027196018564709e-01
4.571302261015390833e-01,3.274361784119855789e-02,-4.022581776825820583e-03,4.417246135210251001e-01
2.885168523173355370e-01,5.284008417589292073e-01,-6.294231585080928108e-03,4.583838217806898707e-01
1.966332930607044283e-01,6.874400271939120621e-01,-2.953312904233504343e-01,7.985778358486718131e-01
4.349594166455280075e-01,9.200863851912179092e-02,-7.737143222076209347e-04,3.970353332585037642e-01
3.266125565248117479e-01,2.597172189744276216e-01,-1.204887115315453772e-03,2.988415070026483322e-01
4.651916048759512923e-01,5.708844722461589062e-03,-2.327029410029301734e-02,4.641170469603990711e-01
3.907674771231789967e-01,1.809666869426064528e-01,-2.429084428923353189e-01,5.401349851152319470e-01
4.110246955049927098e-01,9.017934353179668516e-02,-1.764695801169515188e-01,4.831482331735886815e-01
4.251964132815913566e-01,4.439341046018364240e-02,-1.309300236004060092e-01,4.640203218597405699e-01
4.425067428413866910e-01,2.349754598096358282e-02,-8.592089618736316325e-02,4.561948386329437999e-01
4.550321623386516801e-01,1.218382538280032845e-02,-5.688520599846649817e-02,4.597460842013983973e-01
3.297802395332044001e-01,2.537987921093915467e-01,-1.345972434301228845e-03,2.991261301409030016e-01
4.371422864365467897e-01,8.813365500573649980e-02,-8.331575292558654304e-04,4.004198480705349894e-01
2.723578609479315182e-01,4.771049530821491746e-01,-9.459541294696092312e-03,4.148892683247583646e-01
2.749902119964767189e-01,4.264336343879371327e-01,-1.036216910392270471e-02,3.748630541331328114e-01
2.945288660418635684e-01,3.326675212945325866e-01,-7.207578116524071717e-03,3.155797718283532838e-01
2.822719839921394303e-01,3.745512905787931057e-01,-1.132561471772871968e-02,3.385640485474043504e-01
4.625002655963764142e-01,2.316243987185912998e-02,-4.472597722038613825e-03,4.514314699886249893e-01
4.189977160447763138e-01,1.159057043647743757e-01,-2.447646967331547699e-03,3.747625459896732902e-01
4.062092816209750823e-01,1.375520332208337304e-01,-2.910382362571177928e-03,3.578785278478771037e-01
3.595991241695029594e-01,2.091490257188443336e-01,-3.473055090177471025e-03,3.128597528097731284e-01
4.489379296026094757e-01,5.583847338454228648e-02,-3.527873446708869494e-03,4.238307784783154619e-01
2.164964895269546608e-01,7.393405840589770683e-01,-3.679534292315971705e-02,6.614319919561542083e-01
2.906234732510164509e-01,5.706142698492112642e-01,-5.438821499530741357e-03,4.942848262973216777e-01
3.102022651388865460e-01,2.961940932152731798e-01,-5.039241326289418954e-03,3.035662849794283358e-01
4.437728859016213945e-01,7.019180288640722298e-02,-2.969554856378011157e-03,4.132051539955596264e-01
3.206919292191592330e-01,2.718661989665134837e-01,-2.845699542054321712e-03,2.993218030621994097e-01
3.407647937290988471e-01,2.362078081435556309e-01,-2.611493788773712032e-03,3.023969708072539730e-01
4.398251698405824528e-01,8.019047163419325275e-02,-1.740533208138790328e-03,4.057289641221735743e-01
2.957064240527634280e-01,5.382596477500806165e-01,-2.741960551811702118e-03,4.669276785724318923e-01
4.668777307375059915e-01,5.544207571155292981e-03,-9.938807561925607631e-03,4.644495950411578478e-01
1.175032697052636604e-01,8.694020240309159320e-01,-1.677128659923401155e-01,8.671171394492027673e-01
4.362632040986285653e-01,8.992879959662658518e-02,-3.648888204122788638e-04,3.989743668784723751e-01
3.274007167065022816e-01,2.576752579309628532e-01,-5.095512402070461085e-04,2.987063485314443434e-01
2.983488157302482957e-01,5.464639222779362759e-01,-2.088763396374176962e-03,4.739314918273287436e-01
1.589571976622594918e-01,7.919762825977804122e-01,-2.343054208801685356e-01,8.314448767963031894e-01
2.029539116246828756e-01,7.040857503735110656e-01,-1.905615282745698191e-01,7.092046003378043029e-01
2.378851418913399129e-01,6.584191272978223708e-01,-2.195615453790534244e-01,6.914468721679118968e-01
2.296017725228005346e-01,6.393592072641195445e-01,-1.626739770631336068e-01,6.277639931001232076e-01
2.392490410762039277e-01,5.902302286378209306e-01,-1.833836090950325126e-01,6.043909781690237626e-01
2.382508369537797988e-01,5.938738063656830990e-01,-1.403072238775020242e-01,5.718539839867559094e-01
2.476514388478311957e-01,5.564575931864365055e-01,-1.630846223195186739e-01,5.594269806499511111e-01
2.478756378837024266e-01,5.605369166605590481e-01,-1.224959340680345926e-01,5.307695192930542705e-01
2.562959783220938870e-01,5.319869488276858238e-01,-1.395059071724709387e-01,5.203242461492014748e-01
2.562516726877359652e-01,5.347262763839958355e-01,-1.079908258980854380e-01,4.995584681413421380e-01
2.598250246101422856e-01,5.093082282175149800e-01,-1.205913652522536267e-01,4.880570908543065967e-01
2.623738959653398872e-01,4.961158714726391916e-01,-1.501433808116372504e-01,5.024263822364587462e-01
2.644231787997555760e-01,4.810833851141295692e-01,-1.304610983500593402e-01,4.745645767521253222e-01
2.701847831969929614e-01,4.648948425649738203e-01,-1.561901930115417170e-01,4.865240473459129800e-01
2.709736517243555576e-01,4.536453346634584660e-01,-1.369385859739184474e-01,4.610329767542530321e-01
2.777103975392792301e-01,4.343181931251270944e-01,-1.599057052788544764e-01,4.710097487863312282e-01
2.775002933020223050e-01,4.267782350220839516e-01,-1.410175512739368087e-01,4.476302476147228093e-01
2.861767768174086068e-01,4.054006202145048476e-01,-1.608177378389059609e-01,4.558701592098455824e-01
2.850139207327792024e-01,4.017356979013403384e-01,-1.428374625174076706e-01,4.351228122240927698e-01
2.946430067000251896e-01,3.789180875362175849e-01,-1.595546304131892634e-01,4.417249077350172692e-01
2.925508346765675061e-01,3.779652024245090947e-01,-1.424448940699924171e-01,4.227780661358895853e-01
3.026325769969836488e-01,3.549747288071680162e-01,-1.566959084846520078e-01,4.287510245017851496e-01
2.997819926038950422e-01,3.560398249224514533e-01,-1.405513199961513915e-01,4.112946541310242843e-01
3.103062990432350898e-01,3.339249618458618452e-01,-1.524371409577225112e-01,4.169989282135155850e-01
3.071603138389106258e-01,3.369404931525045166e-01,-1.376006530757344637e-01,4.014765570768937253e-01
3.174588042605863136e-01,3.152706304707357243e-01,-1.474967582887766193e-01,4.066400208899130231e-01
3.136580882213896859e-01,3.190390629868901096e-01,-1.338206230276518527e-01,3.922014978252443829e-01
3.237969276303961919e-01,2.979460057267437345e-01,-1.421147262486003038e-01,3.971549542275415456e-01
3.200475294532979520e-01,3.028682197580833124e-01,-1.293801900039440178e-01,3.839857482530661947e-01
3.300186488535420959e-01,2.832179611944467545e-01,-1.361042944385424946e-01,3.888838517393732319e-01
3.257546385730819560e-01,2.883967565479651496e-01,-1.243979090707330593e-01,3.765192052045222559e-01
3.352588104184963669e-01,2.697499402026767856e-01,-1.298603022660136108e-01,3.812067030544246671e-01
3.313683136860288148e-01,2.757167816161141261e-01,-1.191916381885696763e-01,3.702442948149562985e-01
3.405559347443241069e-01,2.582437003591664948e-01,-1.235492794778757786e-01,3.748533074092224027e-01
3.362979628013254563e-01,2.638526209183809645e-01,-1.137119055596648859e-01,3.643797728376385048e-01
3.450715598975882537e-01,2.474287956814558154e-01,-1.172372351573051780e-01,3.689830047781830213e-01
3.411373358738472028e-01,2.534667461602649885e-01,-1.081468783644231046e-01,3.595001317362216953e-01
3.494107433877926550e-01,2.380119419821872251e-01,-1.108814541100035800e-01,3.639474043518104440e-01
3.453895775547841662e-01,2.439427725749381826e-01,-1.025599776091534604e-01,3.551089866919587834e-01
3.533412111426514346e-01,2.293727085636070584e-01,-1.046802715751241758e-01,3.595676543430333938e-01
3.494518435958492431e-01,2.354481234885609786e-01,-9.697855130569296711e-02,3.514102264627688710e-01
3.570337106165135110e-01,2.217169842995353746e-01,-9.856487027825938663e-02,3.558316385472498622e-01
3.531939488375189784e-01,2.277185056386928919e-01,-9.142075802050710076e-02,3.482041787040801029e-01
3.604298621611022324e-01,2.148488575822267987e-01,-9.257207656444096933e-02,3.526195415690755453e-01
3.566520725991814689e-01,2.207637779787332555e-01,-8.592080338997958033e-02,3.454687264447146577e-01
3.635386644381121690e-01,2.085676481488296652e-01,-8.669634653151998827e-02,3.498388052353496036e-01
3.598707086341790817e-01,2.144365844023703449e-01,-8.048681509556662728e-02,3.431543563612896031e-01
3.664841973879940928e-01,2.029395388514700360e-01,-8.092621277637354615e-02,3.475171148203776705e-01
3.703808557615140828e-01,1.964568695314573843e-01,-8.667352785940074522e-02,3.543308026946361822e-01
3.730047539111380761e-01,1.915716604368036258e-01,-8.065545480544542012e-02,3.519815543957728332e-01
3.771014706111294190e-01,1.846188495187952583e-01,-8.590055752720614224e-02,3.588959688114399804e-01
3.793682599840314529e-01,1.804237868114509369e-01,-7.973931692152820550e-02,3.565123244119918211e-01
3.835938116663799580e-01,1.731022890391984981e-01,-8.444907786982569498e-02,3.634591974593880948e-01
3.855660091510121346e-01,1.696205425154802271e-01,-7.823715510794154726e-02,3.611031951206097879e-01
3.898480367540959612e-01,1.619897397711529963e-01,-8.238338717475082729e-02,3.680106696486022400e-01
3.915030727190363935e-01,1.591666091712068132e-01,-7.617518005311819940e-02,3.656534192744330669e-01
3.957750748993709156e-01,1.514488006057163050e-01,-7.977848484642324767e-02,3.724631641471923271e-01
3.971511412713382705e-01,1.492579950600489980e-01,-7.362444290398034719e-02,3.701225078258092438e-01
4.013916419834895333e-01,1.414752965601506762e-01,-7.673344765870185324e-02,3.768389233789108395e-01
4.024874113814188581e-01,1.398864863331940600e-01,-7.069618550948966740e-02,3.745072062650455780e-01
4.066345954034923937e-01,1.321286059810271307e-01,-7.330508040989078267e-02,3.810544644861554864e-01
4.074988702899708382e-01,1.311058182327989041e-01,-6.742626502208527717e-02,3.787578325107902044e-01
4.115271373865895255e-01,1.234352409688669189e-01,-6.957877315030257248e-02,3.851201230387802932e-01
4.121643636331933092e-01,1.229113829971748006e-01,-6.391049377967544798e-02,3.828585018105422066e-01
4.160474790411995416e-01,1.153892916049172185e-01,-6.562645921331533572e-02,3.890029125850822944e-01
4.164938200831047599e-01,1.153136360375987823e-01,-6.016819086736079764e-02,3.867784296201258187e-01
4.201734744743361172e-01,1.079918184507401707e-01,-6.150328939516052501e-02,3.926584364943132011e-01
4.204718662422954889e-01,1.083425952248092128e-01,-5.629278316857058706e-02,3.904949773610509323e-01
3.628351237627235326e-01,2.086468783251023140e-01,-7.513881476588829544e-02,3.411978244423518603e-01
3.873210841596535503e-01,1.664596619981409953e-01,-7.228754675595422396e-02,3.590676437680762612e-01
