# Sxx,Syy,Sxy, Smises
3.483416044284990409e-01,2.994040049923517022e-01,-3.026948603456430242e-01,6.177072895384446705e-01
3.169865638558797549e-01,3.309885106870338878e-01,-3.016019623214162282e-01,6.148220850147686489e-01
2.873235497243109560e-01,3.654251706337780514e-01,-3.016237504151452198e-01,6.196981368515550592e-01
2.660692788352467808e-01,4.033922203104307602e-01,-3.018706517862356775e-01,6.321119668466040897e-01
2.350809613995714364e-01,4.467848902668078437e-01,-2.968635886354485942e-01,6.436094668454602763e-01
2.037753024782954225e-01,4.890006261465138504e-01,-2.859423484546105287e-01,6.529079687719666625e-01
1.744142623797743097e-01,5.285608399178851613e-01,-2.701874153535316347e-01,6.607662715706171808e-01
1.487993542614154119e-01,5.652793697748162982e-01,-2.537929334944762916e-01,6.714174318537091679e-01
1.244276039063674372e-01,6.108517105537440983e-01,-2.336337719592373463e-01,6.901952219580410608e-01
9.685584572536673487e-02,6.493606969752780955e-01,-2.046751574449426070e-01,7.027316346702893179e-01
7.498736108513641418e-02,6.847725846098003943e-01,-1.706524703605849791e-01,7.145306885032108868e-01
5.925496814684790697e-02,7.170378697597811213e-01,-1.324806718844375730e-01,7.265120694495620368e-01
3.980953630145642186e-02,7.270749389075055191e-01,-9.041123527291217155e-02,7.251212479194729665e-01
3.054238519272215249e-02,7.533017693820294181e-01,-5.336137720012699287e-02,7.442654566554963713e-01
4.850265617510270966e-01,1.710659063353516807e-01,-8.248543044309781212e-05,4.260784222924672293e-01
4.852365793464282206e-01,1.698420659147754086e-01,-1.192492012432746313e-04,4.264825024048715107e-01
4.869330555769366686e-01,1.695168126296295874e-01,-1.637635483612135984e-04,4.281313948867704333e-01
4.890016484720999257e-01,1.682137144248221916e-01,-3.623051484027735173e-04,4.303046317142489308e-01
4.906330378733509412e-01,1.653500310795689987e-01,-4.169703170613603621e-04,4.323606644487463235e-01
4.934236638517683349e-01,1.629227059919299003e-01,-4.116516933906897747e-04,4.354552905096035209e-01
4.968695520838161128e-01,1.603932449542853911e-01,-4.280449726979605718e-04,4.392167741613789977e-01
5.013566502292490235e-01,1.570789391202111196e-01,-6.413704109051367869e-04,4.441631988057579972e-01
5.042677736689019641e-01,1.505212424370442337e-01,-1.131181440584801048e-03,4.483787003042534747e-01
5.109268083375109182e-01,1.487436440293628259e-01,-9.628288116110481076e-04,4.551664980319152787e-01
5.170228300811372524e-01,1.429782740877878489e-01,-1.059179852610103115e-03,4.624237530265146723e-01
5.207155649101200545e-01,1.327246931721142720e-01,-1.290178278908389771e-03,4.686722989623257618e-01
5.338019396108298897e-01,1.315878075771927669e-01,-1.360063747367509139e-03,4.816882645877985092e-01
5.389645426095596159e-01,1.194064068503475073e-01,-1.348754474719743085e-03,4.902961412762629756e-01
5.508763244167488304e-01,1.120795607720734416e-01,-1.536229430551226899e-03,5.042733943685651088e-01
5.618094537301234759e-01,1.014433767510734136e-01,-1.665950205499433685e-03,5.185914568139373682e-01
5.762635539805589513e-01,9.056440122531991821e-02,-2.277340679475230948e-03,5.367571047905116410e-01
5.900450110289040540e-01,7.541440067677189496e-02,-2.578104192547054588e-03,5.562036460273835914e-01
6.064022764555389022e-01,5.999310298203315572e-02,-2.376002173122535293e-03,5.787571815838800093e-01
6.336378191486697897e-01,4.567366994556065762e-02,-3.465862246130461607e-03,6.121098283545891583e-01
6.439438111150497246e-01,1.520618377298879262e-02,-4.625614044746672628e-03,6.365273920915669459e-01
3.573246385427183425e-01,2.989876857255686082e-01,-8.057665036600791071e-05,3.320224183280291452e-01
3.582521805905515278e-01,2.988137549972182949e-01,-9.697796332462128854e-05,3.325411763517333030e-01
3.585044168520166163e-01,2.975271957324181482e-01,-1.803611904892722000e-04,3.322395715287567164e-01
3.597161241192567416e-01,2.965952010566500485e-01,-2.518555633349508376e-04,3.326777981447209265e-01
3.613841914647538678e-01,2.952982706606840924e-01,-2.641438909473322358e-04,3.332921916699497777e-01
3.629587218515056835e-01,2.930886756371314239e-01,-2.672741480965416111e-04,3.335582839067458560e-01
3.656632210319591958e-01,2.913865221982799292e-01,-3.509351411577576563e-04,3.347636953559517958e-01
3.676164289364548532e-01,2.882267041497623694e-01,-3.503001309106488614e-04,3.350521873319313726e-01
3.701524993324803448e-01,2.856316616186493906e-01,-5.189484086081442606e-04,3.359640655886169114e-01
3.733925925625279918e-01,2.829115420680268222e-01,-5.713849342056907549e-04,3.373794215708196265e-01
3.765985861439137827e-01,2.793076461438655511e-01,-5.469413423034063301e-04,3.386049159087225480e-01
3.801164481621274738e-01,2.754235451005471180e-01,-6.247537463232514902e-04,3.400805707579214188e-01
3.840782521178485731e-01,2.716752056062908816e-01,-7.083523957829020948e-04,3.420241048046914756e-01
3.881567186596466823e-01,2.680039537932920046e-01,-7.201277332264713858e-04,3.441885790509350840e-01
3.917031178925043378e-01,2.629843119632667703e-01,-7.252360631433145584e-04,3.458061362305723807e-01
3.976627663884080843e-01,2.593851778964865740e-01,-7.510024960189565571e-04,3.496715757619633380e-01
4.013280211353146831e-01,2.533134387784393149e-01,-6.261794453367313957e-04,3.515270601309467557e-01
4.058102215661444356e-01,2.485277249668023380e-01,-8.613962631244226993e-04,3.543939910342672750e-01
4.108932268257848852e-01,2.440565900931277177e-01,-8.673646316671773573e-04,3.579356368845389991e-01
4.161471611242938407e-01,2.392664975674225203e-01,-8.884163247682131358e-04,3.617446761264815902e-01
4.211713561817677087e-01,2.338309992422203665e-01,-8.436445157934311344e-04,3.654879801233248959e-01
4.263544879554135303e-01,2.282897625682198395e-01,-8.809897842087638896e-04,3.695461117329478795e-01
4.315999130791649541e-01,2.239476404670137089e-01,-8.875221426953826005e-04,3.738684415238864855e-01
4.357583647044658837e-01,2.183263905075643607e-01,-9.424734021189094466e-04,3.773816093437887820e-01
4.425039989887908920e-01,2.147019890187046309e-01,-7.667506179037123165e-04,3.832779777101285035e-01
4.462135189455886941e-01,2.084333721662891270e-01,-6.176595237543747261e-04,3.867122071673746442e-01
4.506893417300292248e-01,2.040171655423688724e-01,-7.848458245000586656e-04,3.908930448268138069e-01
4.552567986426728219e-01,2.000829310407423733e-01,-7.974870745262501240e-04,3.952274349187827607e-01
4.599323141446078900e-01,1.960795848999907498e-01,-7.057606737933333485e-04,3.997537920567934555e-01
4.638333934736636466e-01,1.915750633259031555e-01,-5.553081571058818148e-04,4.037133081329877249e-01
4.672477015016218149e-01,1.873377366882426620e-01,-5.789618117563433662e-04,4.072882527943360587e-01
4.715006553094999719e-01,1.848916659091787984e-01,-6.539223209827429127e-04,4.114881982338278732e-01
4.738995326605923708e-01,1.811881283505417939e-01,-5.447526599459390608e-04,4.141809095413653274e-01
4.767813010931013507e-01,1.788917678947417877e-01,-4.332552753364358458e-04,4.171702134276097373e-01
4.791983153822228503e-01,1.767557237537913384e-01,-3.934428550138640494e-04,4.197297114569625287e-01
4.811102441236240757e-01,1.746219519233358497e-01,-2.911223601263826489e-04,4.218385205641073665e-01
4.827154433277068279e-01,1.731477798969221771e-01,-2.247030033092494740e-04,4.235721863513534080e-01
4.837865138320879277e-01,1.722326299198793098e-01,-1.375015739682125819e-04,4.247230896689053736e-01
4.845539314027956790e-01,1.715558512637088973e-01,-9.022846502201425358e-05,4.255536215088120966e-01
2.188354009862709115e-01,4.578177742125034144e-01,-1.044117950082526437e-04,3.966098128094491804e-01
2.191639279002372265e-01,4.558929586370558118e-01,-2.083967527430624503e-04,3.949127192154878729e-01
2.211017550680863808e-01,4.550398747305318681e-01,-3.972232418724064231e-04,3.941289536674451033e-01
2.224320053279758846e-01,4.529255851953737366e-01,-6.818236382219519795e-04,3.922675505186012379e-01
2.252109233934667110e-01,4.496740644455410885e-01,-8.753272762149704551e-04,3.894322939412683815e-01
2.295705040447233169e-01,4.470654378553446384e-01,-8.389589141790463733e-04,3.872198286489110242e-01
2.317729059486375587e-01,4.424138538649940999e-01,-8.519412444653510054e-04,3.832901393109127142e-01
2.356778551917068087e-01,4.377216064380674010e-01,-1.059014458467253360e-03,3.794553087373572220e-01
2.391405970930539915e-01,4.322403119649816938e-01,-1.028731889918040911e-03,3.750425056477164620e-01
2.433676911699095002e-01,4.267746028668032987e-01,-1.106815203594235797e-03,3.708165585940383369e-01
2.480359562830073139e-01,4.214805048750055461e-01,-8.484509838985764864e-04,3.669161908730861343e-01
2.544282425126171421e-01,4.167130466908157693e-01,-1.072161503741836299e-03,3.638177763106814067e-01
2.587326337816437949e-01,4.082555904370458455e-01,-1.128824673078875030e-03,3.577568748078194805e-01
2.651389909471790762e-01,4.027131709036806950e-01,-1.247428507292792487e-03,3.545508242817764222e-01
2.696727778615864990e-01,3.960560971466301483e-01,-1.151860147086546712e-03,3.504030131797538639e-01
2.757481696558199413e-01,3.900518924593495695e-01,-1.188332682666469638e-03,3.473120684152719573e-01
2.810440615515291674e-01,3.829428703179568183e-01,-9.857086113322821759e-04,3.435259840372711371e-01
2.874838077759157562e-01,3.774427224140953774e-01,-1.222588157642585330e-03,3.414758579243942216e-01
2.923025062538315844e-01,3.702764723319785789e-01,-1.185695886900428597e-03,3.381078199031036235e-01
2.975821178626574248e-01,3.640618746111587423e-01,-1.073133693909485197e-03,3.357995184406207256e-01
3.037668526532061875e-01,3.583062075469832797e-01,-9.822251065130073802e-04,3.343934575965303302e-01
3.084787847258593230e-01,3.523110751429165965e-01,-1.027457101005685870e-03,3.325731934372286314e-01
3.133576443086657504e-01,3.466684696550564881e-01,-9.594195129231973887e-04,3.312756971917224513e-01
3.181614866019089605e-01,3.412203298131004647e-01,-8.660871402385592402e-04,3.302985436891472393e-01
3.232921530762789541e-01,3.366366937311643381e-01,-8.775261181680000166e-04,3.301702416063296841e-01
3.277222137523406187e-01,3.315275183525103753e-01,-7.380362786584690948e-04,3.296438178853812184e-01
3.310552081469171903e-01,3.262247034810117907e-01,-1.054240932080610735e-03,3.286716525055494720e-01
3.360669495711280375e-01,3.242072897744790461e-01,-8.728193055714582663e-04,3.303003055922666409e-01
3.386986585336390077e-01,3.200407230760806687e-01,-8.095661809973773038e-04,3.297687801016752074e-01
3.412509856052607926e-01,3.153976080548945848e-01,-6.392861206592902624e-04,3.290886929040079956e-01
3.448466384803973162e-01,3.125224649388526066e-01,-4.714483757267951252e-04,3.298754923749686596e-01
3.474545132197701669e-01,3.098513475225723179e-01,-4.528111362021505358e-04,3.302633226808138200e-01
3.496668485615931354e-01,3.072879976937517021e-01,-4.239735466126901301e-04,3.305222110781054767e-01
3.515591719258142067e-01,3.050144899963378453e-01,-3.018314960821180562e-04,3.307526602329288745e-01
3.534874676496891355e-01,3.034706990325854448e-01,-2.234489487158535501e-04,3.313229781317687528e-01
3.548841315071503133e-01,3.019974586224213886e-01,-2.159783595895914724e-04,3.316191278098359896e-01
3.557905656951745876e-01,3.007312464666690444e-01,-2.036195143983426502e-04,3.317061852290631441e-01
3.565145889694161241e-01,2.999474000266544316e-01,-9.532454158837954175e-05,3.318666873281175267e-01
3.569703196238606102e-01,2.993728973502178259e-01,-5.413773957977865850e-05,3.319408240923091835e-01
2.863081692645283449e-02,6.616881200871087554e-01,-7.091108613051740062e-03,6.479637890945385559e-01
7.480565758850710179e-02,6.411215795462100742e-01,-7.404639179118323658e-03,6.073201222247279762e-01
1.016387279445153391e-01,6.002492034785739117e-01,-3.452808976801454745e-03,5.564680920529601060e-01
1.306745827482336253e-01,5.804596432469907308e-01,-4.060286874063658881e-03,5.274536758046707297e-01
1.356750456095096036e-01,5.513876274789113463e-01,-3.387842226937868954e-03,4.976554276365409701e-01
1.534346605299915511e-01,5.368869538244689377e-01,-2.966220084968755003e-03,4.789980418755487857e-01
1.704016019896010536e-01,5.241846645312268071e-01,-1.214358358118768381e-03,4.631293403731837621e-01
1.785261518589862928e-01,5.072938767748840228e-01,-1.014439391906194355e-03,4.457090170620982561e-01
1.871809063148130448e-01,4.967951039317436424e-01,-1.189623117547357160e-03,4.345753729586694925e-01
1.940299791136500807e-01,4.878436509409220245e-01,-9.505797291991923553e-04,4.254238803368735056e-01
2.003411025519942212e-01,4.804555894722322140e-01,-8.831642057979835567e-04,4.179969715700900812e-01
2.054892371266943685e-01,4.740261827774101544e-01,-7.219832281908330259e-04,4.117291993966056829e-01
2.098728440817304586e-01,4.692234028206226371e-01,-5.602198686343655377e-04,4.071128884188643937e-01
2.128127056302003828e-01,4.651834241793851299e-01,-3.455768553783667156e-04,4.033463536032734220e-01
2.153372318166640875e-01,4.618398194735151563e-01,-3.923862806288748949e-04,4.002690293922798737e-01
2.171393926707937960e-01,4.598465650353616430e-01,-1.610815757744158685e-04,3.984440402522734237e-01
2.181521462372772724e-01,4.586657437686477712e-01,-1.284229381007486099e-04,3.973735729555788465e-01
3.705391780555173931e-01,2.407593138656189402e-01,-2.832111441772934834e-01,5.887947248207650031e-01
3.945575331579413425e-01,2.607422263642826255e-01,-4.141010099251108724e-03,3.476144269885935167e-01
3.207814760256675335e-01,3.385538762152701664e-01,-4.158005878789368739e-03,3.301053428433247672e-01
4.186488157786439901e-01,2.364691998073555901e-01,-4.002721441229940488e-03,3.636413456686785062e-01
2.946851980214673650e-01,3.666143910676646911e-01,-4.741570056806024801e-03,3.365666214902814368e-01
4.749407278114381459e-01,1.397243068660376786e-01,-2.438226351665838398e-01,5.975610806654660934e-01
4.441432669145715106e-01,2.112629858390688842e-01,-4.245995186473722552e-03,3.848614600708502587e-01
2.563271178489460178e-01,3.662172075098599766e-01,-2.812260916562742130e-01,5.858426213567641261e-01
5.680176882852692177e-01,7.359681400787805583e-02,-1.801207031414774340e-01,6.193437625258498835e-01
5.201621402209468670e-01,1.393177861529941997e-01,-6.029260290083536880e-03,4.664968550596654273e-01
2.679515809307090879e-01,3.992734663079179347e-01,-5.438302322086945549e-03,3.525905833914950716e-01
3.401477477419645457e-01,3.174800275587396081e-01,-3.198609781300242212e-03,3.294459518328707315e-01
1.497564710036871360e-01,5.116283947687143563e-01,-2.372347904402553609e-01,6.135242370607222329e-01
3.748274193352336137e-01,2.810246887122480053e-01,-2.578828364981526362e-03,3.378678176136871714e-01
2.464428867457817696e-01,4.253426876281981572e-01,-4.514399861790942964e-03,3.699850780361380043e-01
4.618831970105231610e-01,1.933036041771487579e-01,-3.332811407118769012e-03,4.018109098483584329e-01
1.827653533325704904e-01,5.010384885333440952e-01,-7.052785081041204780e-03,4.393398346527909171e-01
4.984646281049803784e-01,1.582412072567036532e-01,-3.524103068319563766e-03,4.412106962972542901e-01
5.562109761328173363e-01,1.076065248008377800e-01,-8.130253008430142481e-03,5.111713871047007807e-01
3.509947290973777778e-01,3.060981062468060565e-01,-1.761190436682446431e-03,3.308531910046619284e-01
2.294328028137081477e-01,4.438276204513028622e-01,-3.187491115774402847e-03,3.844791711588261829e-01
7.531339287590158027e-02,6.148721171097154548e-01,-1.672729499942981479e-01,6.491320679341970878e-01
6.176607767357820133e-01,4.027375567144025892e-02,-1.214775137388499904e-01,6.344459396482580171e-01
4.753923386302419396e-01,1.796852031230840863e-01,-2.098750215037843789e-03,4.157846716476895077e-01
3.642705554541615931e-01,2.920180999355729279e-01,-1.816177896696571361e-03,3.340717113152847917e-01
2.032794469412153582e-01,4.766593944692994467e-01,-4.248623269196644993e-03,4.143498596555361679e-01
1.507494061040391409e-01,5.520811437725123838e-01,-1.192457164375923875e-02,4.946914739831307917e-01
4.891009978408532022e-01,1.669924145039172192e-01,-2.064974859847060109e-03,4.306308028794067488e-01
5.964423832006942039e-01,6.796298217285025312e-02,-1.209695815374296074e-02,5.659200381300082405e-01
3.555106274818323198e-01,3.012674138661937118e-01,-9.341188727647922437e-04,3.317359059567663859e-01
2.143946320032568409e-01,4.631857493800229375e-01,-1.958374127860760747e-03,4.015134668485437208e-01
1.973894828910174315e-01,4.377024982982258283e-01,-2.704743452661533820e-01,6.030069066891037277e-01
3.149706006487231758e-01,3.004716071157353952e-01,-2.853667303270432942e-01,5.823679727777295589e-01
4.230590348520774091e-01,1.933544830377666446e-01,-2.606854508581358254e-01,5.817518843715264731e-01
4.820526316848668391e-01,1.736311389057592081e-01,-1.264312022000135729e-03,4.228805506460683317e-01
5.232469238464652062e-01,1.028423072040164366e-01,-2.131238329845799029e-01,6.056544122997672419e-01
6.385355069043232579e-01,2.500308958374379900e-02,-7.848499294626562484e-02,6.409891340249769254e-01
4.232778556495409017e-02,6.620725358965479090e-01,-9.983619318809527909e-02,6.648378872344113955e-01
2.214455987053262631e-01,4.546322622560030058e-01,-1.881895722340216253e-03,3.937803425241834798e-01
3.588966017294412669e-01,2.974057227197537956e-01,-8.508708720407842999e-04,3.324472941145931726e-01
1.184052744933356688e-01,5.858525353744841180e-01,-1.981365738537513993e-02,5.376362292720572311e-01
4.699645119784526259e-01,1.859321409329658115e-01,-3.118837716423727806e-03,4.099818009649885409e-01
2.557701372764370484e-01,4.124454034378110534e-01,-6.045322659472196145e-03,3.607603002843206008e-01
2.790625778870083895e-01,3.871253079409292530e-01,-4.776645446908828890e-03,3.460898569030602112e-01
4.342433199392524146e-01,2.217076617188748489e-01,-4.309261566123909898e-03,3.761677635067601777e-01
4.524763047070060051e-01,2.015996985010451992e-01,-4.061765483480958561e-03,3.926928213830099823e-01
3.110385847932244374e-01,3.492752333073125826e-01,-4.583501465208385944e-03,3.319083322513377565e-01
3.299622614699708190e-01,3.285300002925609641e-01,-4.198892437405007255e-03,3.293287799789848536e-01
4.033477816142431727e-01,2.510319625843444036e-01,-3.808791036556687538e-03,3.528410614099418696e-01
3.857054034568945244e-01,2.697860555350471423e-01,-3.335729001294278438e-03,3.428244680353577656e-01
3.462670735238345676e-01,3.110175540488019363e-01,-2.272991812389650156e-03,3.300805452515763738e-01
2.374684097593340315e-01,4.355982690711531213e-01,-4.423334576507557958e-03,3.778292829671803243e-01
3.685509348165182941e-01,2.867905649147221014e-01,-2.083003377775264134e-03,3.352531962436334778e-01
5.354215679488240065e-01,1.254092097441974751e-01,-6.940766475519258641e-03,4.851818755011188533e-01
5.075716744521592272e-01,1.502897492597146667e-01,-3.790478130769625933e-03,4.516373511207278924e-01
4.860183842144579769e-01,1.698213472327067541e-01,-7.786882101994876265e-04,4.272220523910107981e-01
6.491296609797270190e-01,7.984872934101498038e-03,-3.460433805860460565e-02,6.479523421797100946e-01
3.569623606925610426e-01,2.994887875316833981e-01,-4.675357445330503262e-04,3.319790535247044150e-01
2.189024043171365619e-01,4.574437872097358859e-01,-1.138195486989035735e-03,3.962845223817872409e-01
7.379860314685868228e-02,6.666600165153158120e-01,-2.576908683624620083e-02,6.345670736518390642e-01
4.843616212788877662e-01,1.716492934300302975e-01,-5.961481350302397144e-04,4.253591379335737721e-01
5.671378444851567224e-02,6.405087429042929381e-01,-1.356838022441048675e-01,6.575503865675227377e-01
9.735649336586912894e-02,6.054437855976544380e-01,-1.299556236541720144e-01,6.064338156645016076e-01
1.130509961211266234e-01,5.838503233627173605e-01,-1.558184296129611623e-01,6.004123717863244503e-01
1.198515602462273122e-01,5.714063655870662561e-01,-1.258677026010822653e-01,5.656091604198630884e-01
1.334210913467775983e-01,5.514597925546562696e-01,-1.463851979573769779e-01,5.591230648141258808e-01
1.420811975298483520e-01,5.458403025826468191e-01,-1.192330543373505136e-01,5.321885215822252935e-01
1.553288842697516381e-01,5.282768887474806885e-01,-1.355007909571380453e-01,5.255742257841342635e-01
1.602303971860654097e-01,5.226841256234591171e-01,-1.132081548251739900e-01,5.035581885605950880e-01
1.719815134268072310e-01,5.069019869977373638e-01,-1.265904053552905362e-01,4.974182211016731636e-01
1.762364909704945970e-01,5.038025171092695986e-01,-1.068729729814048846e-01,4.799514416057536481e-01
1.869717956324621899e-01,4.890652144328043183e-01,-1.180414164596638449e-01,4.738176474190961551e-01
1.898573704795525341e-01,4.871069608130345063e-01,-1.007525696533625170e-01,4.596644499533752981e-01
1.996915660543968907e-01,4.736207949621532576e-01,-1.102980224921830815e-01,4.539958832511338249e-01
2.019009164294686964e-01,4.727759815739506211e-01,-9.467226148831722754e-02,4.423976900353193686e-01
2.113737625461232505e-01,4.602932514888434801e-01,-1.028313627703832528e-01,4.370099494575990784e-01
2.125854314243951770e-01,4.602196640400748051e-01,-8.864915370924471294e-02,4.274748254028556405e-01
2.216506214405444819e-01,4.486376426448588361e-01,-9.543355540627018740e-02,4.222399916889761906e-01
2.218230104874638620e-01,4.470151383120120059e-01,-1.096711739753329362e-01,4.312227236027473265e-01
2.313664784127513752e-01,4.361891724753702015e-01,-1.010009900566423563e-01,4.165038880223493334e-01
2.330289301733814711e-01,4.328200082058015763e-01,-1.149428042118886273e-01,4.247488705711486845e-01
2.418580525892668476e-01,4.233672050077215698e-01,-1.054763375631441596e-01,4.107506707264119150e-01
2.447616437536306866e-01,4.183849131158652312e-01,-1.187357000554052633e-01,4.181436572793274520e-01
2.527739262905572826e-01,4.102719941628720779e-01,-1.087460397763190395e-01,4.049553156784292951e-01
2.569750046588150649e-01,4.044800943697509643e-01,-1.212749091440118998e-01,4.120944508111714089e-01
2.638327413379994990e-01,3.973893706465708164e-01,-1.107641809427071383e-01,3.993592513117237286e-01
2.688880362820398329e-01,3.902112784865003903e-01,-1.225958331430000298e-01,4.058715171312473058e-01
2.749317665656749177e-01,3.845864397552842817e-01,-1.117673225485914801e-01,3.939987053284395024e-01
2.810570627594577986e-01,3.767953680642212033e-01,-1.226117025332632837e-01,4.002095842261192415e-01
2.859105669564198093e-01,3.721772159802441693e-01,-1.116525749677892143e-01,3.889090202782478078e-01
2.925925823457551367e-01,3.637009201209815967e-01,-1.215821734405288096e-01,3.947394860112798942e-01
2.966887645951187258e-01,3.602974070019064889e-01,-1.106548034858284707e-01,3.842859723728110355e-01
3.038618977902640128e-01,3.513996294301365286e-01,-1.195575640201662626e-01,3.897676584251312804e-01
3.071286391887314560e-01,3.489627764798756138e-01,-1.087749341660567137e-01,3.800296259756203443e-01
3.146877004831518665e-01,3.398033343456305921e-01,-1.167314750649611071e-01,3.852809841902051224e-01
3.170747560859480951e-01,3.382380042132497322e-01,-1.061496253352555152e-01,3.761619925413214327e-01
3.249263712654542058e-01,3.289614519485871691e-01,-1.131666913977410205e-01,3.812146808161033240e-01
3.265702293083721508e-01,3.282606434905847026e-01,-1.028992586046011681e-01,3.727838292923544294e-01
3.345621728779799020e-01,3.189336465347321070e-01,-1.090173429336700611e-01,3.776264394943387170e-01
3.354413194749835680e-01,3.189060882410434394e-01,-9.910667894353851481e-02,3.697486907803648748e-01
3.435245972704056294e-01,3.096912107260254565e-01,-1.043844559076513023e-01,3.744590637083215490e-01
3.437301051771601834e-01,3.103049006521942377e-01,-9.490068263427076101e-02,3.671468359240679935e-01
3.518368708162568637e-01,3.012735568388065222e-01,-9.935358343935117575e-02,3.717111753027502741e-01
3.514552785098146725e-01,3.024329152915976593e-01,-9.033289915036862849e-02,3.649314107836902354e-01
3.594547935238378011e-01,2.935861404392772211e-01,-9.404356393162111027e-02,3.693266856092553563e-01
3.585642831512912965e-01,2.952158745494935510e-01,-8.548829281968636784e-02,3.630311748772745983e-01
3.664356575085518375e-01,2.866677779205996091e-01,-8.853191546323235794e-02,3.673171796548253543e-01
3.650918439582996333e-01,2.886988880617282205e-01,-8.045879441436137869e-02,3.614669361056693231e-01
3.727828246950714020e-01,2.804520837412003420e-01,-8.289059412762053713e-02,3.656299187405811502e-01
3.747755776714042919e-01,2.777669067755056398e-01,-9.098152630955097520e-02,3.719460304434294429e-01
3.808360342168172763e-01,2.719292386103258075e-01,-8.475099821706116865e-02,3.700936882001557571e-01
3.834465065317994026e-01,2.685496771350253664e-01,-9.278421444142030683e-02,3.768321221467643145e-01
3.891950122537880530e-01,2.632015029635299541e-01,-8.600649504796001321e-02,3.748365352065952671e-01
3.577737650574231432e-01,2.965087604423874978e-01,-7.749535981154412334e-02,3.575654468253677831e-01
3.638568495947588910e-01,2.903608282384851913e-01,-7.288469873715328062e-02,3.563537277675074000e-01
3.924570936785845010e-01,2.591750482816678747e-01,-9.389389335607524478e-02,3.820044233467749240e-01
3.977669881145259878e-01,2.543062213843098052e-01,-8.661349577643687181e-02,3.797911324418842272e-01
4.016499951435023030e-01,2.496710209430277327e-01,-9.428110600335527780e-02,3.873561072139131700e-01
4.064638979250843609e-01,2.453780235081543803e-01,-8.653723750886001265e-02,3.849052445264144473e-01
4.109781739599829287e-01,2.401716377965026350e-01,-9.392181193607485046e-02,3.928665093983166323e-01
4.152544232113245526e-01,2.365181094179859833e-01,-8.579354482551661276e-02,3.901838771336064715e-01
4.203368997373373994e-01,2.307565436451265162e-01,-9.280370213491161147e-02,3.984642806523336911e-01
4.239863859528049117e-01,2.277606314823082956e-01,-8.436768156655022333e-02,3.955068530389487247e-01
4.296144084822627884e-01,2.215376255973880992e-01,-9.093967549659412453e-02,4.040813993387764591e-01
4.326199539732287769e-01,2.192430734833957229e-01,-8.228967964343165964e-02,4.008658074896937484e-01
4.387294062920233939e-01,2.126234224225042047e-01,-8.836290940338040190e-02,4.096731320205130311e-01
4.410283327526776653e-01,2.110244492770144698e-01,-7.959133310122053218e-02,4.061697777568740730e-01
4.475531260934261790e-01,2.041139420511162705e-01,-8.510817430409936546e-02,4.151441595055216371e-01
4.491499891262981103e-01,2.032226789377063192e-01,-7.630426257976281879e-02,4.113693321034128658e-01
4.560275167585693401e-01,1.960798489749555618e-01,-8.123665667425580827e-02,4.204625783151422214e-01
3.570876441691513969e-01,2.976252373130292006e-01,-7.001655047169856594e-02,3.528753670722638569e-01
3.628340677767890599e-01,2.918303119291749681e-01,-6.579424400874671341e-02,3.520144317444199311e-01
