# X,Y
5.297840600927916643e-01,7.211417029598701442e-03
5.297840600927916643e-01,1.562499999999999827e-02
5.297840600927916643e-01,2.403858297040129335e-02
5.297840600927916643e-01,2.978406009279162270e-02
5.014659399072083357e-01,5.014659399072083357e-01
5.014659399072083357e-01,5.072114170295987101e-01
5.014659399072083357e-01,5.156250000000000000e-01
5.014659399072083357e-01,5.240385829704012899e-01
5.014659399072083357e-01,5.297840600927916643e-01
5.072114170295987101e-01,5.014659399072083357e-01
5.072114170295987101e-01,5.072114170295987101e-01
5.072114170295987101e-01,5.156250000000000000e-01
5.072114170295987101e-01,5.240385829704012899e-01
5.072114170295987101e-01,5.297840600927916643e-01
5.156250000000000000e-01,5.014659399072083357e-01
5.156250000000000000e-01,5.072114170295987101e-01
5.156250000000000000e-01,5.156250000000000000e-01
5.156250000000000000e-01,5.240385829704012899e-01
5.156250000000000000e-01,5.297840600927916643e-01
5.240385829704012899e-01,5.014659399072083357e-01
5.240385829704012899e-01,5.072114170295987101e-01
5.240385829704012899e-01,5.156250000000000000e-01
5.240385829704012899e-01,5.240385829704012899e-01
5.240385829704012899e-01,5.297840600927916643e-01
5.297840600927916643e-01,5.014659399072083357e-01
5.297840600927916643e-01,5.072114170295987101e-01
5.297840600927916643e-01,5.156250000000000000e-01
5.297840600927916643e-01,5.240385829704012899e-01
5.297840600927916643e-01,5.297840600927916643e-01
1.465939907208373832e-03,5.014659399072083357e-01
1.465939907208373832e-03,5.072114170295987101e-01
1.465939907208373832e-03,5.156250000000000000e-01
1.465939907208373832e-03,5.240385829704012899e-01
1.465939907208373832e-03,5.297840600927916643e-01
7.211417029598701442e-03,5.014659399072083357e-01
7.211417029598701442e-03,5.072114170295987101e-01
7.211417029598701442e-03,5.156250000000000000e-01
7.211417029598700575e-03,5.240385829704012899e-01
7.211417029598701442e-03,5.297840600927916643e-01
1.562499999999999827e-02,5.014659399072083357e-01
1.562500000000000000e-02,5.072114170295987101e-01
1.562500000000000000e-02,5.156250000000000000e-01
1.562500000000000000e-02,5.240385829704012899e-01
1.562499999999999827e-02,5.297840600927916643e-01
2.403858297040129335e-02,5.014659399072083357e-01
2.403858297040129682e-02,5.072114170295987101e-01
2.403858297040129682e-02,5.156250000000000000e-01
2.403858297040129682e-02,5.240385829704012899e-01
2.403858297040129682e-02,5.297840600927916643e-01
2.978406009279162270e-02,5.014659399072083357e-01
2.978406009279162270e-02,5.072114170295987101e-01
2.978406009279162270e-02,5.156250000000000000e-01
2.978406009279162617e-02,5.240385829704012899e-01
2.978406009279162270e-02,5.297840600927916643e-01
2.514659399072083357e-01,1.465939907208373832e-03
2.514659399072083912e-01,7.211417029598701442e-03
2.514659399072083357e-01,1.562499999999999827e-02
2.514659399072083912e-01,2.403858297040129682e-02
2.514659399072083357e-01,2.978406009279162270e-02
2.572114170295987101e-01,1.465939907208373832e-03
2.572114170295987101e-01,7.211417029598701442e-03
2.572114170295987101e-01,1.562500000000000000e-02
2.572114170295986546e-01,2.403858297040129682e-02
2.572114170295987101e-01,2.978406009279162270e-02
2.656249999999999445e-01,1.465939907208373832e-03
2.656250000000000000e-01,7.211417029598701442e-03
2.656250000000000000e-01,1.562500000000000000e-02
2.656250000000000000e-01,2.403858297040129682e-02
2.656249999999999445e-01,2.978406009279162270e-02
2.740385829704012899e-01,1.465939907208373832e-03
2.740385829704012899e-01,7.211417029598700575e-03
2.740385829704012899e-01,1.562500000000000000e-02
2.740385829704012899e-01,2.403858297040129682e-02
2.740385829704013454e-01,2.978406009279162617e-02
2.797840600927916088e-01,1.465939907208373832e-03
2.797840600927916088e-01,7.211417029598701442e-03
2.797840600927916088e-01,1.562499999999999827e-02
2.797840600927916088e-01,2.403858297040129335e-02
2.797840600927916088e-01,2.978406009279162270e-02
7.514659399072082246e-01,1.465939907208373832e-03
7.514659399072083357e-01,7.211417029598701442e-03
7.514659399072083357e-01,1.562499999999999827e-02
7.514659399072083357e-01,2.403858297040129682e-02
7.514659399072082246e-01,2.978406009279162270e-02
7.572114170295985991e-01,1.465939907208373832e-03
7.572114170295987101e-01,7.211417029598701442e-03
7.572114170295987101e-01,1.562500000000000000e-02
7.572114170295985991e-01,2.403858297040129682e-02
7.572114170295985991e-01,2.978406009279162270e-02
7.656250000000000000e-01,1.465939907208373832e-03
7.656250000000000000e-01,7.211417029598701442e-03
7.656250000000000000e-01,1.562500000000000000e-02
7.656250000000000000e-01,2.403858297040129682e-02
7.656250000000000000e-01,2.978406009279162270e-02
7.740385829704012899e-01,1.465939907208373832e-03
7.740385829704012899e-01,7.211417029598700575e-03
7.740385829704012899e-01,1.562500000000000000e-02
7.740385829704012899e-01,2.403858297040129682e-02
7.740385829704012899e-01,2.978406009279162617e-02
7.797840600927916643e-01,1.465939907208373832e-03
7.797840600927915533e-01,7.211417029598701442e-03
7.797840600927915533e-01,1.562499999999999827e-02
7.797840600927916643e-01,2.403858297040129335e-02
7.797840600927916643e-01,2.978406009279162270e-02
7.514659399072082246e-01,5.014659399072083357e-01
7.514659399072083357e-01,5.072114170295987101e-01
7.514659399072083357e-01,5.156250000000000000e-01
7.514659399072083357e-01,5.240385829704012899e-01
7.514659399072082246e-01,5.297840600927916643e-01
7.572114170295985991e-01,5.014659399072083357e-01
7.572114170295987101e-01,5.072114170295987101e-01
7.572114170295987101e-01,5.156250000000000000e-01
7.572114170295985991e-01,5.240385829704012899e-01
7.572114170295985991e-01,5.297840600927916643e-01
7.656250000000000000e-01,5.014659399072083357e-01
7.656250000000000000e-01,5.072114170295987101e-01
7.656250000000000000e-01,5.156250000000000000e-01
7.656250000000000000e-01,5.240385829704012899e-01
7.656250000000000000e-01,5.297840600927916643e-01
7.740385829704012899e-01,5.014659399072083357e-01
7.740385829704012899e-01,5.072114170295987101e-01
7.740385829704012899e-01,5.156250000000000000e-01
7.740385829704012899e-01,5.240385829704012899e-01
7.740385829704012899e-01,5.297840600927916643e-01
7.797840600927916643e-01,5.014659399072083357e-01
7.797840600927915533e-01,5.072114170295987101e-01
7.797840600927915533e-01,5.156250000000000000e-01
7.797840600927916643e-01,5.240385829704012899e-01
7.797840600927916643e-01,5.297840600927916643e-01
2.514659399072083357e-01,5.014659399072083357e-01
2.514659399072083912e-01,5.072114170295987101e-01
2.514659399072083357e-01,5.156250000000000000e-01
2.514659399072083912e-01,5.240385829704012899e-01
2.514659399072083357e-01,5.297840600927916643e-01
2.572114170295987101e-01,5.014659399072083357e-01
2.572114170295987101e-01,5.072114170295987101e-01
2.572114170295987101e-01,5.156250000000000000e-01
2.572114170295986546e-01,5.240385829704012899e-01
2.572114170295987101e-01,5.297840600927916643e-01
2.656249999999999445e-01,5.014659399072083357e-01
2.656250000000000000e-01,5.072114170295987101e-01
2.656250000000000000e-01,5.156250000000000000e-01
2.656250000000000000e-01,5.240385829704012899e-01
2.656249999999999445e-01,5.297840600927916643e-01
2.740385829704012899e-01,5.014659399072083357e-01
2.740385829704012899e-01,5.072114170295987101e-01
2.740385829704012899e-01,5.156250000000000000e-01
2.740385829704012899e-01,5.240385829704012899e-01
2.740385829704013454e-01,5.297840600927916643e-01
2.797840600927916088e-01,5.014659399072083357e-01
2.797840600927916088e-01,5.072114170295987101e-01
2.797840600927916088e-01,5.156250000000000000e-01
2.797840600927916088e-01,5.240385829704012899e-01
2.797840600927916088e-01,5.297840600927916643e-01
2.514659399072083357e-01,2.514659399072083357e-01
2.514659399072083912e-01,2.572114170295987101e-01
2.514659399072083357e-01,2.656249999999999445e-01
2.514659399072083912e-01,2.740385829704012899e-01
2.514659399072083357e-01,2.797840600927916088e-01
2.572114170295987101e-01,2.514659399072083357e-01
2.572114170295987101e-01,2.572114170295987101e-01
2.572114170295987101e-01,2.656250000000000000e-01
2.572114170295986546e-01,2.740385829704012899e-01
2.572114170295987101e-01,2.797840600927916088e-01
2.656249999999999445e-01,2.514659399072083357e-01
2.656250000000000000e-01,2.572114170295987101e-01
2.656250000000000000e-01,2.656250000000000000e-01
2.656250000000000000e-01,2.740385829704012899e-01
2.656249999999999445e-01,2.797840600927916088e-01
2.740385829704012899e-01,2.514659399072083357e-01
2.740385829704012899e-01,2.572114170295987101e-01
2.740385829704012899e-01,2.656250000000000000e-01
2.740385829704012899e-01,2.740385829704012899e-01
2.740385829704013454e-01,2.797840600927916088e-01
2.797840600927916088e-01,2.514659399072083357e-01
2.797840600927916088e-01,2.572114170295987101e-01
2.797840600927916088e-01,2.656249999999999445e-01
2.797840600927916088e-01,2.740385829704012899e-01
2.797840600927916088e-01,2.797840600927916088e-01
7.514659399072082246e-01,2.514659399072083357e-01
7.514659399072083357e-01,2.572114170295987101e-01
7.514659399072083357e-01,2.656249999999999445e-01
7.514659399072083357e-01,2.740385829704012899e-01
7.514659399072082246e-01,2.797840600927916088e-01
7.572114170295985991e-01,2.514659399072083357e-01
7.572114170295987101e-01,2.572114170295987101e-01
7.572114170295987101e-01,2.656250000000000000e-01
7.572114170295985991e-01,2.740385829704012899e-01
7.572114170295985991e-01,2.797840600927916088e-01
7.656250000000000000e-01,2.514659399072083357e-01
7.656250000000000000e-01,2.572114170295987101e-01
7.656250000000000000e-01,2.656250000000000000e-01
7.656250000000000000e-01,2.740385829704012899e-01
7.656250000000000000e-01,2.797840600927916088e-01
7.740385829704012899e-01,2.514659399072083357e-01
7.740385829704012899e-01,2.572114170295987101e-01
7.740385829704012899e-01,2.656250000000000000e-01
7.740385829704012899e-01,2.740385829704012899e-01
7.740385829704012899e-01,2.797840600927916088e-01
7.797840600927916643e-01,2.514659399072083357e-01
7.797840600927915533e-01,2.572114170295987101e-01
7.797840600927915533e-01,2.656249999999999445e-01
7.797840600927916643e-01,2.740385829704012899e-01
7.797840600927916643e-01,2.797840600927916088e-01
7.514659399072082246e-01,7.514659399072082246e-01
7.514659399072083357e-01,7.572114170295987101e-01
7.514659399072083357e-01,7.656250000000000000e-01
7.514659399072083357e-01,7.740385829704012899e-01
7.514659399072082246e-01,7.797840600927916643e-01
7.572114170295985991e-01,7.514659399072082246e-01
7.572114170295987101e-01,7.572114170295987101e-01
7.572114170295987101e-01,7.656250000000000000e-01
7.572114170295985991e-01,7.740385829704012899e-01
7.572114170295985991e-01,7.797840600927915533e-01
7.656250000000000000e-01,7.514659399072083357e-01
7.656250000000000000e-01,7.572114170295987101e-01
7.656250000000000000e-01,7.656250000000000000e-01
7.656250000000000000e-01,7.740385829704012899e-01
7.656250000000000000e-01,7.797840600927915533e-01
7.740385829704012899e-01,7.514659399072083357e-01
7.740385829704012899e-01,7.572114170295987101e-01
7.740385829704012899e-01,7.656250000000000000e-01
7.740385829704012899e-01,7.740385829704012899e-01
7.740385829704012899e-01,7.797840600927914423e-01
7.797840600927916643e-01,7.514659399072082246e-01
7.797840600927915533e-01,7.572114170295985991e-01
7.797840600927915533e-01,7.656250000000000000e-01
7.797840600927916643e-01,7.740385829704012899e-01
7.797840600927916643e-01,7.797840600927916643e-01
2.514659399072083357e-01,7.514659399072082246e-01
2.514659399072083912e-01,7.572114170295987101e-01
2.514659399072083357e-01,7.656250000000000000e-01
2.514659399072083912e-01,7.740385829704012899e-01
2.514659399072083357e-01,7.797840600927916643e-01
2.572114170295987101e-01,7.514659399072082246e-01
2.572114170295987101e-01,7.572114170295987101e-01
2.572114170295987101e-01,7.656250000000000000e-01
2.572114170295986546e-01,7.740385829704012899e-01
2.572114170295987101e-01,7.797840600927915533e-01
2.656249999999999445e-01,7.514659399072083357e-01
2.656250000000000000e-01,7.572114170295987101e-01
2.656250000000000000e-01,7.656250000000000000e-01
2.656250000000000000e-01,7.740385829704012899e-01
2.656249999999999445e-01,7.797840600927915533e-01
2.740385829704012899e-01,7.514659399072083357e-01
2.740385829704012899e-01,7.572114170295987101e-01
2.740385829704012899e-01,7.656250000000000000e-01
2.740385829704012899e-01,7.740385829704012899e-01
2.740385829704013454e-01,7.797840600927914423e-01
2.797840600927916088e-01,7.514659399072082246e-01
2.797840600927916088e-01,7.572114170295985991e-01
2.797840600927916088e-01,7.656250000000000000e-01
2.797840600927916088e-01,7.740385829704012899e-01
2.797840600927916088e-01,7.797840600927916643e-01
1.465939907208373832e-03,2.514659399072083357e-01
1.465939907208373832e-03,2.572114170295987101e-01
1.465939907208373832e-03,2.656249999999999445e-01
1.465939907208373832e-03,2.740385829704012899e-01
1.465939907208373832e-03,2.797840600927916088e-01
7.211417029598701442e-03,2.514659399072083357e-01
7.211417029598701442e-03,2.572114170295987101e-01
7.211417029598701442e-03,2.656250000000000000e-01
7.211417029598700575e-03,2.740385829704012899e-01
7.211417029598701442e-03,2.797840600927916088e-01
1.562499999999999827e-02,2.514659399072083357e-01
1.562500000000000000e-02,2.572114170295987101e-01
1.562500000000000000e-02,2.656250000000000000e-01
1.562500000000000000e-02,2.740385829704012899e-01
1.562499999999999827e-02,2.797840600927916088e-01
2.403858297040129335e-02,2.514659399072083357e-01
2.403858297040129682e-02,2.572114170295987101e-01
2.403858297040129682e-02,2.656250000000000000e-01
2.403858297040129682e-02,2.740385829704012899e-01
2.403858297040129682e-02,2.797840600927916088e-01
2.978406009279162270e-02,2.514659399072083357e-01
2.978406009279162270e-02,2.572114170295987101e-01
2.978406009279162270e-02,2.656249999999999445e-01
2.978406009279162617e-02,2.740385829704012899e-01
2.978406009279162270e-02,2.797840600927916088e-01
5.014659399072083357e-01,2.514659399072083357e-01
5.014659399072083357e-01,2.572114170295987101e-01
5.014659399072083357e-01,2.656249999999999445e-01
5.014659399072083357e-01,2.740385829704012899e-01
5.014659399072083357e-01,2.797840600927916088e-01
5.072114170295987101e-01,2.514659399072083357e-01
5.072114170295987101e-01,2.572114170295987101e-01
5.072114170295987101e-01,2.656250000000000000e-01
5.072114170295987101e-01,2.740385829704012899e-01
5.072114170295987101e-01,2.797840600927916088e-01
5.156250000000000000e-01,2.514659399072083357e-01
5.156250000000000000e-01,2.572114170295987101e-01
5.156250000000000000e-01,2.656250000000000000e-01
5.156250000000000000e-01,2.740385829704012899e-01
5.156250000000000000e-01,2.797840600927916088e-01
5.240385829704012899e-01,2.514659399072083357e-01
5.240385829704012899e-01,2.572114170295987101e-01
5.240385829704012899e-01,2.656250000000000000e-01
5.240385829704012899e-01,2.740385829704012899e-01
5.240385829704012899e-01,2.797840600927916088e-01
5.297840600927916643e-01,2.514659399072083357e-01
5.297840600927916643e-01,2.572114170295987101e-01
5.297840600927916643e-01,2.656249999999999445e-01
5.297840600927916643e-01,2.740385829704012899e-01
5.297840600927916643e-01,2.797840600927916088e-01
5.014659399072083357e-01,7.514659399072082246e-01
5.014659399072083357e-01,7.572114170295987101e-01
5.014659399072083357e-01,7.656250000000000000e-01
5.014659399072083357e-01,7.740385829704012899e-01
5.014659399072083357e-01,7.797840600927916643e-01
5.072114170295987101e-01,7.514659399072082246e-01
5.072114170295987101e-01,7.572114170295987101e-01
5.072114170295987101e-01,7.656250000000000000e-01
5.072114170295987101e-01,7.740385829704012899e-01
5.072114170295987101e-01,7.797840600927915533e-01
5.156250000000000000e-01,7.514659399072083357e-01
5.156250000000000000e-01,7.572114170295987101e-01
5.156250000000000000e-01,7.656250000000000000e-01
5.156250000000000000e-01,7.740385829704012899e-01
5.156250000000000000e-01,7.797840600927915533e-01
5.240385829704012899e-01,7.514659399072083357e-01
5.240385829704012899e-01,7.572114170295987101e-01
5.240385829704012899e-01,7.656250000000000000e-01
5.240385829704012899e-01,7.740385829704012899e-01
5.240385829704012899e-01,7.797840600927914423e-01
5.297840600927916643e-01,7.514659399072082246e-01
5.297840600927916643e-01,7.572114170295985991e-01
5.297840600927916643e-01,7.656250000000000000e-01
5.297840600927916643e-01,7.740385829704012899e-01
5.297840600927916643e-01,7.797840600927916643e-01
1.465939907208373832e-03,7.514659399072082246e-01
1.465939907208373832e-03,7.572114170295987101e-01
1.465939907208373832e-03,7.656250000000000000e-01
1.465939907208373832e-03,7.740385829704012899e-01
1.465939907208373832e-03,7.797840600927916643e-01
7.211417029598701442e-03,7.514659399072082246e-01
7.211417029598701442e-03,7.572114170295987101e-01
7.211417029598701442e-03,7.656250000000000000e-01
7.211417029598700575e-03,7.740385829704012899e-01
7.211417029598701442e-03,7.797840600927915533e-01
1.562499999999999827e-02,7.514659399072083357e-01
1.562500000000000000e-02,7.572114170295987101e-01
1.562500000000000000e-02,7.656250000000000000e-01
1.562500000000000000e-02,7.740385829704012899e-01
1.562499999999999827e-02,7.797840600927915533e-01
2.403858297040129335e-02,7.514659399072083357e-01
2.403858297040129682e-02,7.572114170295987101e-01
2.403858297040129682e-02,7.656250000000000000e-01
2.403858297040129682e-02,7.740385829704012899e-01
2.403858297040129682e-02,7.797840600927914423e-01
2.978406009279162270e-02,7.514659399072082246e-01
2.978406009279162270e-02,7.572114170295985991e-01
2.978406009279162270e-02,7.656250000000000000e-01
2.978406009279162617e-02,7.740385829704012899e-01
2.978406009279162270e-02,7.797840600927916643e-01
1.264659399072083357e-01,1.465939907208373832e-03
1.264659399072083634e-01,7.211417029598701442e-03
1.264659399072083634e-01,1.562499999999999827e-02
1.264659399072083634e-01,2.403858297040129682e-02
1.264659399072083357e-01,2.978406009279162270e-02
1.322114170295987101e-01,1.465939907208373832e-03
1.322114170295987101e-01,7.211417029598701442e-03
1.322114170295987101e-01,1.562500000000000000e-02
1.322114170295987101e-01,2.403858297040129682e-02
1.322114170295987101e-01,2.978406009279162270e-02
1.406250000000000000e-01,1.465939907208373832e-03
1.406250000000000000e-01,7.211417029598701442e-03
1.406250000000000000e-01,1.562500000000000000e-02
1.406250000000000000e-01,2.403858297040129682e-02
1.406250000000000000e-01,2.978406009279162270e-02
1.490385829704013176e-01,1.465939907208373832e-03
1.490385829704012899e-01,7.211417029598700575e-03
1.490385829704012899e-01,1.562500000000000000e-02
1.490385829704012899e-01,2.403858297040129682e-02
1.490385829704012899e-01,2.978406009279162617e-02
1.547840600927916366e-01,1.465939907208373832e-03
1.547840600927916366e-01,7.211417029598701442e-03
1.547840600927916088e-01,1.562499999999999827e-02
1.547840600927916088e-01,2.403858297040129335e-02
1.547840600927916088e-01,2.978406009279162270e-02
6.264659399072083357e-01,1.465939907208373832e-03
6.264659399072083357e-01,7.211417029598701442e-03
6.264659399072083357e-01,1.562499999999999827e-02
6.264659399072083357e-01,2.403858297040129682e-02
6.264659399072083357e-01,2.978406009279162270e-02
6.322114170295987101e-01,1.465939907208373832e-03
6.322114170295987101e-01,7.211417029598701442e-03
6.322114170295987101e-01,1.562500000000000000e-02
6.322114170295987101e-01,2.403858297040129682e-02
6.322114170295987101e-01,2.978406009279162270e-02
6.406250000000000000e-01,1.465939907208373832e-03
6.406250000000000000e-01,7.211417029598701442e-03
6.406250000000000000e-01,1.562500000000000000e-02
6.406250000000000000e-01,2.403858297040129682e-02
6.406250000000000000e-01,2.978406009279162270e-02
6.490385829704011789e-01,1.465939907208373832e-03
6.490385829704012899e-01,7.211417029598700575e-03
6.490385829704012899e-01,1.562500000000000000e-02
6.490385829704012899e-01,2.403858297040129682e-02
6.490385829704011789e-01,2.978406009279162617e-02
6.547840600927916643e-01,1.465939907208373832e-03
6.547840600927916643e-01,7.211417029598701442e-03
6.547840600927915533e-01,1.562499999999999827e-02
6.547840600927916643e-01,2.403858297040129335e-02
6.547840600927915533e-01,2.978406009279162270e-02
6.264659399072083357e-01,5.014659399072083357e-01
6.264659399072083357e-01,5.072114170295987101e-01
6.264659399072083357e-01,5.156250000000000000e-01
6.264659399072083357e-01,5.240385829704012899e-01
6.264659399072083357e-01,5.297840600927916643e-01
6.322114170295987101e-01,5.014659399072083357e-01
6.322114170295987101e-01,5.072114170295987101e-01
6.322114170295987101e-01,5.156250000000000000e-01
6.322114170295987101e-01,5.240385829704012899e-01
6.322114170295987101e-01,5.297840600927916643e-01
6.406250000000000000e-01,5.014659399072083357e-01
6.406250000000000000e-01,5.072114170295987101e-01
6.406250000000000000e-01,5.156250000000000000e-01
6.406250000000000000e-01,5.240385829704012899e-01
6.406250000000000000e-01,5.297840600927916643e-01
6.490385829704011789e-01,5.014659399072083357e-01
6.490385829704012899e-01,5.072114170295987101e-01
6.490385829704012899e-01,5.156250000000000000e-01
6.490385829704012899e-01,5.240385829704012899e-01
6.490385829704011789e-01,5.297840600927916643e-01
6.547840600927916643e-01,5.014659399072083357e-01
6.547840600927916643e-01,5.072114170295987101e-01
6.547840600927915533e-01,5.156250000000000000e-01
6.547840600927916643e-01,5.240385829704012899e-01
6.547840600927915533e-01,5.297840600927916643e-01
1.264659399072083357e-01,5.014659399072083357e-01
1.264659399072083634e-01,5.072114170295987101e-01
1.264659399072083634e-01,5.156250000000000000e-01
1.264659399072083634e-01,5.240385829704012899e-01
1.264659399072083357e-01,5.297840600927916643e-01
1.322114170295987101e-01,5.014659399072083357e-01
1.322114170295987101e-01,5.072114170295987101e-01
1.322114170295987101e-01,5.156250000000000000e-01
1.322114170295987101e-01,5.240385829704012899e-01
1.322114170295987101e-01,5.297840600927916643e-01
1.406250000000000000e-01,5.014659399072083357e-01
1.406250000000000000e-01,5.072114170295987101e-01
1.406250000000000000e-01,5.156250000000000000e-01
1.406250000000000000e-01,5.240385829704012899e-01
1.406250000000000000e-01,5.297840600927916643e-01
1.490385829704013176e-01,5.014659399072083357e-01
1.490385829704012899e-01,5.072114170295987101e-01
1.490385829704012899e-01,5.156250000000000000e-01
1.490385829704012899e-01,5.240385829704012899e-01
1.490385829704012899e-01,5.297840600927916643e-01
1.547840600927916366e-01,5.014659399072083357e-01
1.547840600927916366e-01,5.072114170295987101e-01
1.547840600927916088e-01,5.156250000000000000e-01
1.547840600927916088e-01,5.240385829704012899e-01
1.547840600927916088e-01,5.297840600927916643e-01
3.764659399072083912e-01,1.465939907208373832e-03
3.764659399072082802e-01,7.211417029598701442e-03
3.764659399072083357e-01,1.562499999999999827e-02
3.764659399072083357e-01,2.403858297040129682e-02
3.764659399072082802e-01,2.978406009279162270e-02
3.822114170295986546e-01,1.465939907208373832e-03
3.822114170295987101e-01,7.211417029598701442e-03
3.822114170295986546e-01,1.562500000000000000e-02
3.822114170295987101e-01,2.403858297040129682e-02
3.822114170295986546e-01,2.978406009279162270e-02
3.906250000000000000e-01,1.465939907208373832e-03
3.906250000000000000e-01,7.211417029598701442e-03
3.906250000000000000e-01,1.562500000000000000e-02
3.906250000000000000e-01,2.403858297040129682e-02
3.906250000000000000e-01,2.978406009279162270e-02
3.990385829704012899e-01,1.465939907208373832e-03
3.990385829704012899e-01,7.211417029598700575e-03
3.990385829704012899e-01,1.562500000000000000e-02
3.990385829704012899e-01,2.403858297040129682e-02
3.990385829704012899e-01,2.978406009279162617e-02
4.047840600927916643e-01,1.465939907208373832e-03
4.047840600927915533e-01,7.211417029598701442e-03
4.047840600927916088e-01,1.562499999999999827e-02
4.047840600927916643e-01,2.403858297040129335e-02
4.047840600927916643e-01,2.978406009279162270e-02
8.764659399072084467e-01,1.465939907208373832e-03
8.764659399072083357e-01,7.211417029598701442e-03
8.764659399072082246e-01,1.562499999999999827e-02
8.764659399072083357e-01,2.403858297040129682e-02
8.764659399072082246e-01,2.978406009279162270e-02
8.822114170295985991e-01,1.465939907208373832e-03
8.822114170295987101e-01,7.211417029598701442e-03
8.822114170295987101e-01,1.562500000000000000e-02
8.822114170295987101e-01,2.403858297040129682e-02
8.822114170295987101e-01,2.978406009279162270e-02
8.906249999999998890e-01,1.465939907208373832e-03
8.906250000000000000e-01,7.211417029598701442e-03
8.906250000000000000e-01,1.562500000000000000e-02
8.906250000000000000e-01,2.403858297040129682e-02
8.906249999999998890e-01,2.978406009279162270e-02
8.990385829704011789e-01,1.465939907208373832e-03
8.990385829704012899e-01,7.211417029598700575e-03
8.990385829704014009e-01,1.562500000000000000e-02
8.990385829704012899e-01,2.403858297040129682e-02
8.990385829704011789e-01,2.978406009279162617e-02
9.047840600927916643e-01,1.465939907208373832e-03
9.047840600927916643e-01,7.211417029598701442e-03
9.047840600927915533e-01,1.562499999999999827e-02
9.047840600927916643e-01,2.403858297040129335e-02
9.047840600927916643e-01,2.978406009279162270e-02
8.764659399072084467e-01,5.014659399072083357e-01
8.764659399072083357e-01,5.072114170295987101e-01
8.764659399072082246e-01,5.156250000000000000e-01
8.764659399072083357e-01,5.240385829704012899e-01
8.764659399072082246e-01,5.297840600927916643e-01
8.822114170295985991e-01,5.014659399072083357e-01
8.822114170295987101e-01,5.072114170295987101e-01
8.822114170295987101e-01,5.156250000000000000e-01
8.822114170295987101e-01,5.240385829704012899e-01
8.822114170295987101e-01,5.297840600927916643e-01
8.906249999999998890e-01,5.014659399072083357e-01
8.906250000000000000e-01,5.072114170295987101e-01
8.906250000000000000e-01,5.156250000000000000e-01
8.906250000000000000e-01,5.240385829704012899e-01
8.906249999999998890e-01,5.297840600927916643e-01
8.990385829704011789e-01,5.014659399072083357e-01
8.990385829704012899e-01,5.072114170295987101e-01
8.990385829704014009e-01,5.156250000000000000e-01
8.990385829704012899e-01,5.240385829704012899e-01
8.990385829704011789e-01,5.297840600927916643e-01
9.047840600927916643e-01,5.014659399072083357e-01
9.047840600927916643e-01,5.072114170295987101e-01
9.047840600927915533e-01,5.156250000000000000e-01
9.047840600927916643e-01,5.240385829704012899e-01
9.047840600927916643e-01,5.297840600927916643e-01
3.764659399072083912e-01,5.014659399072083357e-01
3.764659399072082802e-01,5.072114170295987101e-01
3.764659399072083357e-01,5.156250000000000000e-01
3.764659399072083357e-01,5.240385829704012899e-01
3.764659399072082802e-01,5.297840600927916643e-01
3.822114170295986546e-01,5.014659399072083357e-01
3.822114170295987101e-01,5.072114170295987101e-01
